timestamp,energy,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm),shortwave_radiation (W/m²),day_of_week,is_holiday
2025-02-16 13:00:00,1048485.9,-6.7,84,-9.0,-12.5,18.2,100,1.9,189.0,6,0
2025-02-16 14:00:00,1036270.7,-6.7,84,-8.9,-12.5,18.3,100,1.6,220.0,6,0
2025-02-16 15:00:00,1033248.6,-6.5,82,-9.0,-12.1,16.9,100,0.7,336.0,6,0
2025-02-16 16:00:00,1050347.7,-6.9,83,-9.4,-12.8,17.9,100,0.5,193.0,6,0
2025-02-16 17:00:00,1094817.8,-7.0,82,-9.5,-13.0,19.3,100,0.7,113.0,6,0
2025-02-16 18:00:00,1132690.8,-7.0,81,-9.8,-13.3,20.8,100,0.2,88.0,6,0
2025-02-16 19:00:00,1103764.7,-7.3,78,-10.4,-13.8,21.9,100,0.1,15.0,6,0
2025-02-16 20:00:00,1061031.9,-7.7,78,-10.9,-14.1,21.4,99,0.0,0.0,6,0
2025-02-16 21:00:00,1011176.3,-6.9,78,-10.1,-13.0,18.9,100,0.0,0.0,6,0
2025-02-16 22:00:00,943743.2,-7.1,77,-10.4,-13.3,20.3,100,0.0,0.0,6,0
2025-02-16 23:00:00,873786.3,-7.2,78,-10.5,-13.7,21.4,100,0.1,0.0,6,0
2025-02-17 00:00:00,810480.6,-7.8,76,-11.2,-14.4,22.5,99,0.0,0.0,0,1
2025-02-17 01:00:00,760064.0,-8.9,75,-12.6,-15.7,22.9,100,0.0,0.0,0,1
2025-02-17 02:00:00,730682.1,-9.6,76,-13.1,-16.4,22.6,100,0.0,0.0,0,1
2025-02-17 03:00:00,716117.9,-10.2,74,-13.9,-17.0,22.0,100,0.0,0.0,0,1
2025-02-17 04:00:00,711850.6,-10.4,73,-14.2,-16.8,19.7,85,0.0,0.0,0,1
2025-02-17 05:00:00,721532.3,-10.6,71,-14.8,-17.1,20.3,33,0.0,0.0,0,1
2025-02-17 06:00:00,741406.2,-10.7,69,-15.3,-17.7,23.1,90,0.0,0.0,0,1
2025-02-17 07:00:00,775390.9,-10.6,69,-15.2,-17.3,21.3,29,0.0,0.0,0,1
2025-02-17 08:00:00,823152.3,-10.4,69,-15.1,-16.9,19.7,94,0.0,0.0,0,1
2025-02-17 09:00:00,866690.9,-9.9,74,-13.7,-15.9,17.4,97,0.0,25.0,0,1
2025-02-17 10:00:00,923544.0,-9.4,73,-13.4,-15.3,16.3,100,0.0,158.0,0,1
2025-02-17 11:00:00,975356.6,-8.2,76,-11.6,-14.5,19.8,96,0.1,259.0,0,1
2025-02-17 12:00:00,997264.5,-7.8,72,-12.0,-15.4,29.0,98,0.1,418.0,0,1
2025-02-17 13:00:00,994121.3,-8.1,70,-12.6,-15.6,27.9,100,0.1,445.0,0,1
2025-02-17 14:00:00,991212.5,-8.4,67,-13.4,-16.3,30.2,100,0.0,522.0,0,1
2025-02-17 15:00:00,996022.4,-8.6,65,-14.0,-16.4,29.0,100,0.0,486.0,0,1
2025-02-17 16:00:00,1026227.8,-8.8,65,-14.2,-16.4,27.9,95,0.0,407.0,0,1
2025-02-17 17:00:00,1095233.2,-9.1,65,-14.4,-16.7,27.7,89,0.0,336.0,0,1
2025-02-17 18:00:00,1158536.4,-9.4,66,-14.6,-17.0,27.2,52,0.0,170.0,0,1
2025-02-17 19:00:00,1149284.4,-10.1,67,-15.0,-17.5,26.7,82,0.0,34.0,0,1
2025-02-17 20:00:00,1121006.7,-10.6,68,-15.4,-17.9,25.7,43,0.0,0.0,0,1
2025-02-17 21:00:00,1072739.5,-11.2,65,-16.4,-18.6,25.7,5,0.0,0.0,0,1
2025-02-17 22:00:00,991703.7,-11.4,65,-16.6,-18.8,25.4,57,0.0,0.0,0,1
2025-02-17 23:00:00,905930.1,-11.6,66,-16.8,-18.9,24.7,10,0.0,0.0,0,1
2025-02-18 00:00:00,834819.9,-11.7,66,-16.8,-18.9,24.4,4,0.0,0.0,1,0
2025-02-18 01:00:00,785157.6,-11.8,66,-16.9,-19.1,24.8,81,0.0,0.0,1,0
2025-02-18 02:00:00,756989.6,-11.8,67,-16.8,-19.0,24.0,84,0.0,0.0,1,0
2025-02-18 03:00:00,744733.1,-11.9,69,-16.5,-19.0,23.6,90,0.0,0.0,1,0
2025-02-18 04:00:00,750204.9,-11.7,71,-15.9,-18.6,22.1,100,0.0,0.0,1,0
2025-02-18 05:00:00,776892.7,-11.4,73,-15.2,-17.9,19.6,77,0.1,0.0,1,0
2025-02-18 06:00:00,828303.0,-11.7,73,-15.6,-17.8,17.0,38,0.0,0.0,1,0
2025-02-18 07:00:00,900642.9,-12.2,72,-16.2,-18.3,16.9,15,0.0,0.0,1,0
2025-02-18 08:00:00,912459.7,-12.6,70,-17.0,-19.0,18.0,12,0.0,0.0,1,0
2025-02-18 09:00:00,921858.5,-11.9,72,-15.9,-18.9,22.6,100,0.0,30.0,1,0
2025-02-18 10:00:00,947230.5,-11.2,73,-15.1,-18.4,24.2,100,0.1,171.0,1,0
2025-02-18 11:00:00,978316.4,-10.4,73,-14.3,-17.3,23.1,100,0.1,292.0,1,0
2025-02-18 12:00:00,993424.3,-9.5,73,-13.5,-16.1,21.2,100,0.1,430.0,1,0
2025-02-18 13:00:00,981627.4,-8.9,75,-12.6,-15.3,20.0,100,0.1,447.0,1,0
2025-02-18 14:00:00,971079.4,-8.9,74,-12.7,-15.2,19.6,100,0.4,412.0,1,0
2025-02-18 15:00:00,980981.4,-9.0,75,-12.6,-15.4,20.4,99,0.3,363.0,1,0
2025-02-18 16:00:00,1032228.7,-8.8,71,-13.1,-15.7,23.3,99,0.2,356.0,1,0
2025-02-18 17:00:00,1094515.9,-8.8,71,-13.1,-15.9,25.5,100,0.1,240.0,1,0
2025-02-18 18:00:00,1152285.7,-8.7,72,-12.9,-16.0,26.6,100,0.1,130.0,1,0
2025-02-18 19:00:00,1155255.6,-9.0,72,-13.1,-16.2,25.8,100,0.1,26.0,1,0
2025-02-18 20:00:00,1130667.5,-9.2,72,-13.2,-16.4,25.3,100,0.1,0.0,1,0
2025-02-18 21:00:00,1081735.2,-9.1,70,-13.5,-16.2,24.4,100,0.1,0.0,1,0
2025-02-18 22:00:00,998077.4,-9.0,69,-13.6,-16.1,24.7,100,0.1,0.0,1,0
2025-02-18 23:00:00,911443.2,-9.1,70,-13.6,-16.1,24.0,100,0.0,0.0,1,0
2025-02-19 00:00:00,837677.6,-9.2,72,-13.3,-16.1,23.7,100,0.1,0.0,2,0
2025-02-19 01:00:00,784729.1,-9.1,74,-12.9,-15.8,22.5,100,0.1,0.0,2,0
2025-02-19 02:00:00,749835.4,-8.8,75,-12.4,-15.0,19.6,100,0.1,0.0,2,0
2025-02-19 03:00:00,738758.9,-8.8,77,-12.1,-14.1,13.1,100,0.2,0.0,2,0
2025-02-19 04:00:00,738666.0,-9.3,82,-11.8,-14.0,9.3,100,0.2,0.0,2,0
2025-02-19 05:00:00,763353.1,-11.1,72,-15.1,-16.0,9.0,99,0.1,0.0,2,0
2025-02-19 06:00:00,814750.7,-12.8,73,-16.5,-17.6,8.1,96,0.0,0.0,2,0
2025-02-19 07:00:00,885567.3,-13.7,73,-17.5,-18.8,9.8,94,0.0,0.0,2,0
2025-02-19 08:00:00,900968.3,-15.4,71,-19.5,-20.7,11.0,65,0.0,0.0,2,0
2025-02-19 09:00:00,907356.2,-14.1,71,-18.1,-19.4,10.9,38,0.0,30.0,2,0
2025-02-19 10:00:00,927705.2,-14.4,71,-18.5,-19.5,9.8,8,0.0,184.0,2,0
2025-02-19 11:00:00,953172.7,-13.9,72,-17.8,-19.0,9.8,3,0.0,373.0,2,0
2025-02-19 12:00:00,961037.2,-12.8,69,-17.2,-17.6,7.7,1,0.0,527.0,2,0
2025-02-19 13:00:00,954701.6,-11.7,68,-16.4,-15.7,5.3,9,0.0,624.0,2,0
2025-02-19 14:00:00,955064.3,-10.9,68,-15.8,-14.5,4.1,6,0.0,656.0,2,0
2025-02-19 15:00:00,968434.2,-10.4,67,-15.4,-13.9,2.5,25,0.0,612.0,2,0
2025-02-19 16:00:00,1006644.5,-9.9,68,-14.8,-13.8,1.9,100,0.0,505.0,2,0
2025-02-19 17:00:00,1064505.4,-9.9,69,-14.6,-13.9,2.9,100,0.0,351.0,2,0
2025-02-19 18:00:00,1123247.7,-10.8,71,-14.9,-15.1,5.0,100,0.0,173.0,2,0
2025-02-19 19:00:00,1126979.1,-11.4,74,-15.1,-16.3,8.5,100,0.0,33.0,2,0
2025-02-19 20:00:00,1108354.0,-12.1,77,-15.3,-17.0,8.6,100,0.0,0.0,2,0
2025-02-19 21:00:00,1062778.3,-11.1,75,-14.6,-15.8,8.3,100,0.0,0.0,2,0
2025-02-19 22:00:00,980610.9,-11.4,78,-14.4,-16.2,8.3,100,0.0,0.0,2,0
2025-02-19 23:00:00,894595.0,-11.8,79,-14.8,-16.4,7.0,100,0.0,0.0,2,0
2025-02-20 00:00:00,826123.3,-12.4,78,-15.5,-16.9,5.9,100,0.0,0.0,3,0
2025-02-20 01:00:00,773078.1,-12.4,79,-15.4,-17.0,6.8,100,0.0,0.0,3,0
2025-02-20 02:00:00,743979.0,-12.4,80,-15.1,-17.1,8.3,100,0.0,0.0,3,0
2025-02-20 03:00:00,730182.0,-12.2,80,-15.0,-17.0,8.3,100,0.0,0.0,3,0
2025-02-20 04:00:00,731346.4,-12.6,79,-15.6,-17.2,6.8,100,0.0,0.0,3,0
2025-02-20 05:00:00,757808.5,-12.6,79,-15.5,-17.4,8.3,100,0.0,0.0,3,0
2025-02-20 06:00:00,811520.9,-12.6,80,-15.4,-17.3,7.6,100,0.0,0.0,3,0
2025-02-20 07:00:00,887511.5,-12.4,80,-15.2,-17.6,10.5,100,0.1,0.0,3,0
2025-02-20 08:00:00,907617.1,-12.6,78,-15.6,-17.8,11.1,100,0.1,0.0,3,0
2025-02-20 09:00:00,925489.5,-12.4,76,-15.6,-17.1,7.9,100,0.0,29.0,3,0
2025-02-20 10:00:00,954229.0,-12.1,76,-15.4,-17.1,9.6,100,0.0,146.0,3,0
2025-02-20 11:00:00,972846.1,-11.9,74,-15.6,-16.9,9.8,100,0.0,297.0,3,0
2025-02-20 12:00:00,974877.5,-11.6,74,-15.2,-17.1,13.1,100,0.0,425.0,3,0
2025-02-20 13:00:00,954978.4,-11.2,72,-15.2,-16.9,14.4,100,0.0,499.0,3,0
2025-02-20 14:00:00,945217.8,-11.1,73,-15.0,-16.9,14.9,100,0.1,487.0,3,0
2025-02-20 15:00:00,964914.4,-10.6,75,-14.2,-16.3,15.1,100,0.1,394.0,3,0
2025-02-20 16:00:00,1005807.5,-10.1,74,-13.9,-15.9,15.4,100,0.1,321.0,3,0
2025-02-20 17:00:00,1069992.1,-10.1,74,-13.8,-15.9,15.3,100,0.1,236.0,3,0
2025-02-20 18:00:00,1130570.1,-10.3,76,-13.8,-16.1,15.4,100,0.0,122.0,3,0
2025-02-20 19:00:00,1139397.2,-10.4,77,-13.8,-16.2,15.4,100,0.0,29.0,3,0
2025-02-20 20:00:00,1113217.2,-10.4,77,-13.6,-16.1,15.1,100,0.0,0.0,3,0
2025-02-20 21:00:00,1068747.6,-9.4,77,-12.6,-15.4,17.2,100,0.0,0.0,3,0
2025-02-20 22:00:00,994056.5,-9.1,78,-12.4,-15.0,16.6,100,0.0,0.0,3,0
2025-02-20 23:00:00,915547.8,-9.1,77,-12.4,-15.0,16.6,100,0.0,0.0,3,0
2025-02-21 00:00:00,830856.1,-9.3,76,-12.8,-15.0,15.3,96,0.0,0.0,4,0
2025-02-21 01:00:00,775923.7,-9.6,75,-13.1,-15.2,14.7,99,0.0,0.0,4,0
2025-02-21 02:00:00,745636.0,-9.6,74,-13.4,-15.1,13.6,96,0.0,0.0,4,0
2025-02-21 03:00:00,732006.5,-10.2,73,-14.1,-15.7,13.1,57,0.0,0.0,4,0
2025-02-21 04:00:00,733582.4,-11.1,73,-15.0,-16.4,11.8,58,0.0,0.0,4,0
2025-02-21 05:00:00,757857.4,-11.6,73,-15.4,-16.9,12.0,50,0.0,0.0,4,0
2025-02-21 06:00:00,804869.4,-12.1,73,-15.9,-17.5,12.5,50,0.0,0.0,4,0
2025-02-21 07:00:00,878091.0,-12.4,74,-16.1,-17.9,13.1,54,0.0,0.0,4,0
2025-02-21 08:00:00,895633.3,-12.6,74,-16.2,-18.0,12.7,74,0.0,0.0,4,0
2025-02-21 09:00:00,908576.6,-11.1,74,-14.8,-16.2,11.1,100,0.0,31.0,4,0
2025-02-21 10:00:00,930708.7,-10.4,75,-14.1,-15.7,11.7,94,0.0,163.0,4,0
2025-02-21 11:00:00,948256.8,-9.8,73,-13.6,-15.2,13.4,100,0.0,329.0,4,0
2025-02-21 12:00:00,952636.8,-9.1,71,-13.4,-14.9,16.0,100,0.0,457.0,4,0
2025-02-21 13:00:00,944345.7,-8.6,69,-13.1,-14.4,16.3,100,0.0,551.0,4,0
2025-02-21 14:00:00,938866.2,-8.1,69,-12.7,-13.6,16.1,100,0.0,598.0,4,0
2025-02-21 15:00:00,934725.3,-7.4,69,-12.1,-13.1,15.7,100,0.0,566.0,4,0
2025-02-21 16:00:00,966030.9,-6.9,71,-11.4,-12.4,14.0,46,0.0,486.0,4,0
2025-02-21 17:00:00,1014848.9,-6.8,71,-11.1,-11.7,10.4,5,0.0,374.0,4,0
2025-02-21 18:00:00,1071836.9,-7.6,72,-11.8,-12.2,8.5,0,0.0,218.0,4,0
2025-02-21 19:00:00,1076520.9,-8.9,72,-12.9,-13.7,9.5,1,0.0,48.0,4,0
2025-02-21 20:00:00,1057604.3,-9.7,74,-13.5,-14.9,11.5,58,0.0,0.0,4,0
2025-02-21 21:00:00,1021320.1,-10.9,72,-15.1,-16.0,10.1,100,0.0,0.0,4,0
2025-02-21 22:00:00,955845.1,-11.1,74,-14.8,-16.2,10.5,100,0.0,0.0,4,0
2025-02-21 23:00:00,886629.0,-11.4,76,-14.8,-16.2,9.0,98,0.0,0.0,4,0
2025-02-22 00:00:00,829892.2,-11.2,76,-14.7,-16.2,9.5,100,0.0,0.0,5,0
2025-02-22 01:00:00,778033.7,-10.1,79,-13.1,-15.1,10.0,99,0.0,0.0,5,0
2025-02-22 02:00:00,737187.4,-9.4,79,-12.3,-14.1,8.8,100,0.0,0.0,5,0
2025-02-22 03:00:00,716404.8,-8.4,80,-11.2,-13.2,10.3,99,0.0,0.0,5,0
2025-02-22 04:00:00,709916.9,-7.6,82,-10.1,-12.8,13.0,77,0.0,0.0,5,0
2025-02-22 05:00:00,718807.6,-7.8,81,-10.5,-12.9,12.5,53,0.0,0.0,5,0
2025-02-22 06:00:00,743147.8,-8.1,81,-10.7,-13.1,12.1,40,0.0,0.0,5,0
2025-02-22 07:00:00,793103.1,-8.0,83,-10.4,-13.2,13.0,13,0.0,0.0,5,0
2025-02-22 08:00:00,854972.5,-8.2,84,-10.4,-13.2,11.5,1,0.0,0.0,5,0
2025-02-22 09:00:00,904872.2,-7.6,81,-10.2,-12.6,12.3,0,0.0,44.0,5,0
2025-02-22 10:00:00,942509.9,-6.9,81,-9.6,-12.1,13.5,0,0.0,212.0,5,0
2025-02-22 11:00:00,974176.3,-6.1,80,-8.9,-11.3,14.3,0,0.0,392.0,5,0
2025-02-22 12:00:00,981616.7,-4.9,78,-8.1,-10.6,17.6,8,0.0,540.0,5,0
2025-02-22 13:00:00,967846.1,-4.2,77,-7.6,-9.5,18.2,31,0.0,636.0,5,0
2025-02-22 14:00:00,966735.2,-3.8,78,-7.2,-9.2,19.6,52,0.0,662.0,5,0
2025-02-22 15:00:00,980157.0,-3.7,78,-7.0,-9.2,20.3,100,0.0,628.0,5,0
2025-02-22 16:00:00,1004345.9,-3.7,78,-6.9,-9.2,17.5,100,0.0,515.0,5,0
2025-02-22 17:00:00,1051510.2,-3.8,78,-7.2,-9.3,16.6,100,0.0,310.0,5,0
2025-02-22 18:00:00,1085860.7,-4.1,76,-7.7,-9.4,15.7,100,0.0,154.0,5,0
2025-02-22 19:00:00,1068574.1,-4.5,75,-8.3,-9.6,14.0,100,0.0,35.0,5,0
2025-02-22 20:00:00,1035579.9,-4.5,74,-8.5,-9.9,15.5,100,0.0,0.0,5,0
2025-02-22 21:00:00,992559.1,-3.4,72,-7.8,-8.7,15.1,100,0.1,0.0,5,0
2025-02-22 22:00:00,929588.0,-3.4,72,-7.7,-8.9,16.6,100,0.0,0.0,5,0
2025-02-22 23:00:00,859754.7,-3.3,73,-7.5,-8.7,16.3,91,0.0,0.0,5,0
2025-02-23 00:00:00,794406.2,-3.4,73,-7.6,-8.9,16.5,99,0.0,0.0,6,0
2025-02-23 01:00:00,746679.6,-3.7,74,-7.7,-9.0,15.5,100,0.0,0.0,6,0
2025-02-23 02:00:00,725729.0,-3.6,75,-7.4,-8.8,14.8,100,0.0,0.0,6,0
2025-02-23 03:00:00,701388.8,-3.2,77,-6.7,-8.2,13.5,100,0.1,0.0,6,0
2025-02-23 04:00:00,671872.0,-3.2,79,-6.3,-7.9,12.0,100,0.1,0.0,6,0
2025-02-23 05:00:00,676863.4,-3.3,79,-6.3,-7.9,11.2,99,0.0,0.0,6,0
2025-02-23 06:00:00,698340.4,-3.5,81,-6.3,-8.0,10.6,100,0.0,0.0,6,0
2025-02-23 07:00:00,737845.2,-3.9,82,-6.5,-8.3,9.7,100,0.0,0.0,6,0
2025-02-23 08:00:00,799988.2,-4.0,84,-6.3,-8.3,9.5,98,0.0,0.0,6,0
2025-02-23 09:00:00,857156.4,-2.7,83,-5.2,-6.8,8.9,100,0.0,24.0,6,0
2025-02-23 10:00:00,903339.8,-2.2,83,-4.8,-6.3,9.5,100,0.0,141.0,6,0
2025-02-23 11:00:00,942798.8,-2.0,81,-4.8,-6.0,8.8,100,0.0,324.0,6,0
2025-02-23 12:00:00,963196.6,-1.4,78,-4.8,-5.4,8.5,100,0.0,465.0,6,0
2025-02-23 13:00:00,959123.0,-1.1,77,-4.6,-5.2,10.5,100,0.0,581.0,6,0
2025-02-23 14:00:00,956662.2,-1.0,78,-4.3,-5.2,11.8,100,0.0,597.0,6,0
2025-02-23 15:00:00,961464.7,-0.6,77,-4.1,-4.8,10.5,100,0.0,538.0,6,0
2025-02-23 16:00:00,984098.4,-0.4,77,-4.0,-4.6,10.4,100,0.0,422.0,6,0
2025-02-23 17:00:00,1030001.0,-0.6,79,-3.9,-4.6,9.0,100,0.0,283.0,6,0
2025-02-23 18:00:00,1087109.5,-1.0,79,-4.2,-5.0,8.5,100,0.0,157.0,6,0
2025-02-23 19:00:00,1076466.8,-1.6,81,-4.4,-5.5,8.4,100,0.0,37.0,6,0
2025-02-23 20:00:00,1043241.4,-2.2,84,-4.5,-6.2,9.2,100,0.0,0.0,6,0
2025-02-23 21:00:00,990986.2,-2.2,85,-4.4,-6.3,9.5,100,0.0,0.0,6,0
2025-02-23 22:00:00,906783.5,-2.7,86,-4.7,-6.7,8.4,95,0.0,0.0,6,0
2025-02-23 23:00:00,815953.4,-2.8,88,-4.6,-6.8,8.6,33,0.0,0.0,6,0
2025-02-24 00:00:00,737828.5,-2.8,89,-4.4,-7.0,9.6,98,0.0,0.0,0,0
2025-02-24 01:00:00,683200.6,-2.8,89,-4.4,-7.0,9.6,100,0.0,0.0,0,0
2025-02-24 02:00:00,652176.2,-2.2,89,-3.8,-6.3,10.2,100,0.0,0.0,0,0
2025-02-24 03:00:00,635428.2,-1.9,89,-3.5,-6.0,10.3,100,0.0,0.0,0,0
2025-02-24 04:00:00,636585.5,-2.0,88,-3.7,-6.0,9.7,98,0.0,0.0,0,0
2025-02-24 05:00:00,663999.1,-2.3,88,-4.1,-6.4,9.8,99,0.0,0.0,0,0
2025-02-24 06:00:00,715611.5,-1.8,88,-3.5,-6.0,10.8,100,0.0,0.0,0,0
2025-02-24 07:00:00,784980.8,-1.6,88,-3.4,-6.2,13.8,100,0.0,0.0,0,0
2025-02-24 08:00:00,807384.2,-1.1,86,-3.2,-6.1,16.2,100,0.0,0.0,0,0
2025-02-24 09:00:00,828144.8,0.2,81,-2.6,-5.2,20.6,100,0.0,35.0,0,0
2025-02-24 10:00:00,848752.5,0.8,81,-2.2,-5.0,23.0,99,0.0,107.0,0,0
2025-02-24 11:00:00,868485.8,1.4,79,-1.9,-4.9,26.5,91,0.0,273.0,0,0
2025-02-24 12:00:00,866148.9,2.0,76,-1.7,-4.9,31.4,91,0.0,503.0,0,0
2025-02-24 13:00:00,850687.9,2.6,75,-1.3,-4.7,34.5,71,0.0,450.0,0,0
2025-02-24 14:00:00,844670.9,3.1,74,-1.0,-3.7,32.8,97,0.0,609.0,0,0
2025-02-24 15:00:00,839940.1,3.6,73,-0.7,-3.4,32.6,98,0.0,331.0,0,0
2025-02-24 16:00:00,867002.1,3.8,75,-0.3,-3.0,31.9,60,0.0,334.0,0,0
2025-02-24 17:00:00,922779.1,3.8,76,-0.1,-2.3,27.1,98,0.0,328.0,0,0
2025-02-24 18:00:00,994426.4,3.6,78,0.1,-2.0,23.6,99,0.0,214.0,0,0
2025-02-24 19:00:00,999060.7,3.3,79,0.1,-1.7,20.0,0,0.0,46.0,0,0
2025-02-24 20:00:00,972620.0,3.0,80,0.0,-1.7,18.1,88,0.0,0.0,0,0
2025-02-24 21:00:00,922445.0,3.8,76,0.0,-0.7,16.6,96,0.0,0.0,0,0
2025-02-24 22:00:00,843342.3,3.7,77,0.1,-0.6,14.8,100,0.0,0.0,0,0
2025-02-24 23:00:00,759767.7,3.5,79,0.2,-0.7,14.3,100,0.0,0.0,0,0
2025-02-25 00:00:00,688463.5,3.3,80,0.2,-1.0,15.4,100,0.0,0.0,1,0
2025-02-25 01:00:00,636582.4,3.2,81,0.2,-1.3,15.9,100,0.0,0.0,1,0
2025-02-25 02:00:00,607236.5,3.0,82,0.2,-1.2,14.8,100,0.0,0.0,1,0
2025-02-25 03:00:00,592046.9,2.8,83,0.2,-1.2,13.1,100,0.0,0.0,1,0
2025-02-25 04:00:00,594885.6,2.8,83,0.2,-0.9,11.2,100,0.0,0.0,1,0
2025-02-25 05:00:00,622160.9,2.3,86,0.2,-0.5,5.0,100,0.0,0.0,1,0
2025-02-25 06:00:00,677164.2,1.8,89,0.2,-1.1,5.3,100,0.0,0.0,1,0
2025-02-25 07:00:00,750954.5,1.6,91,0.2,-1.6,7.3,100,0.0,0.0,1,0
2025-02-25 08:00:00,762762.1,1.5,92,0.2,-2.1,9.8,100,0.0,0.0,1,0
2025-02-25 09:00:00,780503.5,2.0,90,0.6,-1.5,9.7,100,0.1,30.0,1,0
2025-02-25 10:00:00,793523.2,2.2,89,0.6,-1.1,9.0,100,0.0,138.0,1,0
2025-02-25 11:00:00,805735.5,2.3,89,0.6,-0.4,4.5,96,0.1,205.0,1,0
2025-02-25 12:00:00,809778.5,2.8,87,0.9,0.1,4.9,100,0.1,412.0,1,0
2025-02-25 13:00:00,815622.7,3.1,86,1.0,0.3,5.6,71,0.0,467.0,1,0
2025-02-25 14:00:00,798899.1,3.5,85,1.2,0.6,6.9,67,0.0,535.0,1,0
2025-02-25 15:00:00,800414.7,3.9,82,1.1,0.9,7.9,52,0.0,564.0,1,0
2025-02-25 16:00:00,861081.7,3.8,83,1.1,0.6,8.0,41,0.0,507.0,1,0
2025-02-25 17:00:00,914180.0,3.4,84,0.9,0.6,6.0,0,0.0,333.0,1,0
2025-02-25 18:00:00,956108.1,3.0,85,0.6,0.1,5.4,2,0.0,220.0,1,0
2025-02-25 19:00:00,963412.0,1.7,86,-0.4,-1.6,7.8,47,0.0,55.0,1,0
2025-02-25 20:00:00,939678.0,1.9,87,-0.1,-1.8,10.1,53,0.0,0.0,1,0
2025-02-25 21:00:00,895654.0,1.8,88,0.1,-2.2,12.4,13,0.0,0.0,1,0
2025-02-25 22:00:00,819919.3,1.7,87,-0.2,-2.5,13.8,2,0.0,0.0,1,0
2025-02-25 23:00:00,741237.0,1.5,88,-0.3,-2.7,13.5,13,0.0,0.0,1,0
2025-02-26 00:00:00,676956.6,1.1,86,-1.0,-3.2,13.8,6,0.0,0.0,2,0
2025-02-26 01:00:00,629677.9,0.8,85,-1.5,-3.8,14.8,74,0.0,0.0,2,0
2025-02-26 02:00:00,604320.2,0.6,85,-1.6,-4.0,15.2,8,0.0,0.0,2,0
2025-02-26 03:00:00,591609.4,-0.3,87,-2.2,-4.5,11.9,2,0.0,0.0,2,0
2025-02-26 04:00:00,597929.6,-1.2,88,-3.0,-5.3,10.8,0,0.0,0.0,2,0
2025-02-26 05:00:00,627021.5,-2.3,87,-4.2,-6.2,7.7,0,0.0,0.0,2,0
2025-02-26 06:00:00,679302.9,-3.3,88,-5.1,-7.5,9.1,0,0.0,0.0,2,0
2025-02-26 07:00:00,748112.6,-4.1,88,-5.8,-8.4,10.4,0,0.0,0.0,2,0
2025-02-26 08:00:00,751489.8,-4.4,86,-6.4,-9.0,11.6,1,0.0,0.0,2,0
2025-02-26 09:00:00,752304.9,-2.4,94,-3.2,-6.4,10.1,100,0.0,46.0,2,0
2025-02-26 10:00:00,769131.7,-2.1,99,-2.2,-5.8,8.5,80,0.0,199.0,2,0
2025-02-26 11:00:00,788922.8,-0.9,95,-1.6,-4.6,9.3,100,0.0,385.0,2,0
2025-02-26 12:00:00,805719.6,0.9,86,-1.2,-2.7,8.8,100,0.0,526.0,2,0
2025-02-26 13:00:00,796181.7,1.9,80,-1.2,-0.7,4.0,100,0.0,604.0,2,0
2025-02-26 14:00:00,788030.3,2.0,80,-1.0,-0.3,0.9,100,0.0,556.0,2,0
2025-02-26 15:00:00,792171.2,2.1,78,-1.4,-0.6,2.3,100,0.0,496.0,2,0
2025-02-26 16:00:00,824795.8,1.6,83,-0.9,-1.2,3.7,100,0.0,372.0,2,0
2025-02-26 17:00:00,887284.7,1.2,87,-0.6,-1.5,3.9,100,0.0,299.0,2,0
2025-02-26 18:00:00,953133.3,0.8,90,-0.6,-2.2,5.2,75,0.0,188.0,2,0
2025-02-26 19:00:00,962848.5,-1.6,93,-2.6,-4.6,3.6,91,0.0,58.0,2,0
2025-02-26 20:00:00,945510.7,-2.1,94,-2.9,-5.0,2.3,100,0.0,0.0,2,0
2025-02-26 21:00:00,903761.4,-1.0,84,-3.4,-4.2,4.1,97,0.0,0.0,2,0
2025-02-26 22:00:00,827224.8,-1.2,86,-3.3,-4.1,1.5,100,0.0,0.0,2,0
2025-02-26 23:00:00,749597.7,-1.4,88,-3.0,-4.0,0.6,99,0.0,0.0,2,0
2025-02-27 00:00:00,680394.2,-0.9,86,-3.0,-4.2,5.7,100,0.0,0.0,3,0
2025-02-27 01:00:00,629218.3,-0.4,87,-2.2,-4.2,9.3,100,0.0,0.0,3,0
2025-02-27 02:00:00,601437.8,0.2,88,-1.5,-3.7,10.4,100,0.0,0.0,3,0
2025-02-27 03:00:00,589094.1,0.4,93,-0.6,-3.5,11.2,100,0.4,0.0,3,0
2025-02-27 04:00:00,593931.2,0.3,96,-0.3,-3.5,11.5,100,0.3,0.0,3,0
2025-02-27 05:00:00,626204.5,0.3,96,-0.2,-3.5,11.5,100,0.0,0.0,3,0
2025-02-27 06:00:00,680255.1,0.3,95,-0.3,-3.6,12.4,100,0.0,0.0,3,0
2025-02-27 07:00:00,757664.7,0.4,95,-0.3,-3.6,12.7,100,0.3,0.0,3,0
2025-02-27 08:00:00,779338.6,0.4,94,-0.4,-3.3,10.8,100,1.0,0.0,3,0
2025-02-27 09:00:00,792787.4,0.5,96,-0.1,-3.1,10.2,100,1.7,12.0,3,0
2025-02-27 10:00:00,811084.5,0.6,96,0.1,-2.7,8.1,100,1.3,69.0,3,0
2025-02-27 11:00:00,831648.3,0.9,95,0.2,-2.2,6.9,100,0.4,217.0,3,0
