timestamp,energy
2025-07-07 06:00:00,1007836.2
2025-07-07 07:00:00,1117266.1
2025-07-07 08:00:00,1212994.3
2025-07-07 09:00:00,1304358.7
2025-07-07 10:00:00,1373368.3
2025-07-07 11:00:00,1427507.4
2025-07-07 12:00:00,1454680.4
2025-07-07 13:00:00,1473798.0
2025-07-07 14:00:00,1483042.3
2025-07-07 15:00:00,1493247.1
2025-07-07 16:00:00,1495037.2
2025-07-07 17:00:00,1490902.9
2025-07-07 18:00:00,1447238.4
2025-07-07 19:00:00,1369211.0
2025-07-07 20:00:00,1321606.4
2025-07-07 21:00:00,1233443.9
2025-07-07 22:00:00,1100959.9
2025-07-07 23:00:00,977124.1
2025-07-08 00:00:00,861424.6
2025-07-08 01:00:00,786088.9
2025-07-08 02:00:00,737132.8
2025-07-08 03:00:00,708027.6
2025-07-08 04:00:00,707619.2
2025-07-08 05:00:00,728772.2
2025-07-08 06:00:00,781104.9
2025-07-08 07:00:00,841768.9
2025-07-08 08:00:00,888273.4
2025-07-08 09:00:00,941892.6
2025-07-08 10:00:00,974858.9
2025-07-08 11:00:00,1010938.0
2025-07-08 12:00:00,1065367.4
2025-07-08 13:00:00,1099218.8
2025-07-08 14:00:00,1158294.4
2025-07-08 15:00:00,1211863.5
2025-07-08 16:00:00,1275038.0
2025-07-08 17:00:00,1287335.1
2025-07-08 18:00:00,1261935.3
2025-07-08 19:00:00,1204921.8
2025-07-08 20:00:00,1180304.3
2025-07-08 21:00:00,1118635.6
2025-07-08 22:00:00,1007491.0
2025-07-08 23:00:00,892147.1
2025-07-09 00:00:00,793122.0
2025-07-09 01:00:00,720160.1
2025-07-09 02:00:00,668127.1
2025-07-09 03:00:00,632775.7
2025-07-09 04:00:00,630730.4
2025-07-09 05:00:00,655230.4
2025-07-09 06:00:00,706939.9
2025-07-09 07:00:00,817518.8
2025-07-09 08:00:00,925123.0
2025-07-09 09:00:00,1002919.4
2025-07-09 10:00:00,1011951.5
2025-07-09 11:00:00,1046148.0
2025-07-09 12:00:00,1060573.2
2025-07-09 13:00:00,1086386.6
