timestamp,energy,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm),shortwave_radiation (W/m²),day_of_week,is_holiday
2026-03-09 16:00:00,15790.42977,27.5,59,18.9,28.4,15.8,23,0.0,530.0,0,0
2026-03-09 17:00:00,16290.385281,28.2,55,18.3,28.8,16.5,10,0.0,532.0,0,0
2026-03-09 18:00:00,16296.983229,27.1,62,19.2,28.2,16.4,7,0.0,347.0,0,0
2026-03-09 19:00:00,16260.264961,26.0,71,20.3,27.7,16.4,77,0.0,148.0,0,0
2026-03-09 20:00:00,16217.672907,24.5,73,19.4,25.6,16.5,94,0.0,11.0,0,0
2026-03-09 21:00:00,15715.338919,23.4,78,19.2,24.3,17.5,37,0.0,0.0,0,0
2026-03-09 22:00:00,14844.781355,23.0,80,19.2,24.1,16.2,100,0.0,0.0,0,0
2026-03-09 23:00:00,13690.332725,22.5,81,19.2,23.7,15.7,100,0.0,0.0,0,0
2026-03-10 00:00:00,12666.86596,22.1,82,18.9,23.3,15.0,100,0.0,0.0,1,0
2026-03-10 01:00:00,12004.821166,22.5,79,18.8,23.4,16.9,100,0.0,0.0,1,0
2026-03-10 02:00:00,11562.837776,22.1,85,19.5,23.7,14.3,100,0.0,0.0,1,0
2026-03-10 03:00:00,11366.176731,21.9,90,20.2,23.6,15.1,100,0.0,0.0,1,0
2026-03-10 04:00:00,11409.41645,22.0,91,20.4,23.5,17.1,100,0.0,0.0,1,0
2026-03-10 05:00:00,11958.181323,21.9,89,20.0,23.1,18.0,100,0.0,0.0,1,0
2026-03-10 06:00:00,12979.310949,21.2,91,19.6,22.3,17.5,100,0.0,0.0,1,0
2026-03-10 07:00:00,13585.269931,21.0,89,19.0,21.7,18.2,100,0.0,0.0,1,0
2026-03-10 08:00:00,13646.934744,21.0,90,19.3,21.9,18.1,100,0.0,1.0,1,0
2026-03-10 09:00:00,13924.898175,21.5,90,19.8,23.0,15.5,100,0.0,20.0,1,0
2026-03-10 10:00:00,14396.732351,22.1,89,20.2,23.9,14.8,100,0.1,91.0,1,0
2026-03-10 11:00:00,14689.617792,22.5,86,20.0,23.6,18.6,100,0.0,173.0,1,0
2026-03-10 12:00:00,14796.411624,24.4,77,20.2,24.9,24.0,98,0.0,304.0,1,0
2026-03-10 13:00:00,14972.476539,22.0,87,19.6,24.2,9.6,80,0.1,397.0,1,0
2026-03-10 14:00:00,15274.547408,25.8,74,20.8,27.4,19.0,100,0.0,566.0,1,0
2026-03-10 15:00:00,15478.36487,25.8,72,20.4,26.4,24.1,91,0.1,405.0,1,0
2026-03-10 16:00:00,15851.825748,27.0,65,19.9,27.8,20.7,95,0.0,472.0,1,0
2026-03-10 17:00:00,16047.527087,25.9,72,20.5,27.5,17.3,78,0.1,310.0,1,0
2026-03-10 18:00:00,16255.165699,25.5,74,20.6,27.1,17.9,100,0.2,240.0,1,0
2026-03-10 19:00:00,16290.993382,19.4,99,19.1,20.9,13.3,97,0.0,70.0,1,0
2026-03-10 20:00:00,16260.28801,19.8,94,18.7,21.5,10.1,100,0.0,9.0,1,0
2026-03-10 21:00:00,15548.934281,21.7,86,19.3,23.3,13.3,100,0.0,0.0,1,0
2026-03-10 22:00:00,13918.605026,19.7,95,18.8,21.5,9.9,91,6.4,0.0,1,0
2026-03-10 23:00:00,12611.221982,19.5,91,18.0,21.1,9.1,100,1.9,0.0,1,0
2026-03-11 00:00:00,11598.714423,18.4,97,17.9,20.4,5.2,100,10.2,0.0,2,0
2026-03-11 01:00:00,10957.359251,16.9,97,16.3,16.9,14.5,100,2.3,0.0,2,0
2026-03-11 02:00:00,10591.802736,17.3,96,16.6,17.7,12.8,100,5.6,0.0,2,0
2026-03-11 03:00:00,10468.479544,17.4,94,16.5,18.4,8.4,100,3.5,0.0,2,0
2026-03-11 04:00:00,10470.47138,17.3,91,15.9,17.7,10.9,100,0.4,0.0,2,0
2026-03-11 05:00:00,11034.556665,17.1,92,15.9,17.0,14.3,100,0.1,0.0,2,0
2026-03-11 06:00:00,12046.759106,17.0,90,15.3,16.9,12.7,100,0.0,0.0,2,0
2026-03-11 07:00:00,12663.438979,17.4,86,14.9,15.2,26.3,100,0.0,0.0,2,0
2026-03-11 08:00:00,12834.429829,18.4,76,14.0,18.3,9.4,99,0.0,0.0,2,0
2026-03-11 09:00:00,13021.36737,18.0,83,15.1,18.6,6.9,63,0.0,43.0,2,0
2026-03-11 10:00:00,13271.51852,19.1,79,15.5,19.6,9.8,100,0.0,281.0,2,0
2026-03-11 11:00:00,13417.727091,18.9,79,15.2,19.6,7.3,100,0.0,126.0,2,0
2026-03-11 12:00:00,13697.470879,19.9,76,15.6,21.1,4.1,2,0.0,251.0,2,0
2026-03-11 13:00:00,14082.370286,22.5,63,15.2,25.4,3.3,0,0.0,799.0,2,0
2026-03-11 14:00:00,14180.790211,23.1,61,15.1,24.5,11.9,61,0.2,813.0,2,0
2026-03-11 15:00:00,14087.295374,21.7,60,13.6,19.5,27.2,37,0.3,696.0,2,0
2026-03-11 16:00:00,14012.774651,21.3,56,12.3,18.4,26.6,10,0.0,615.0,2,0
2026-03-11 17:00:00,13966.063708,19.5,51,9.1,15.0,28.8,9,0.0,508.0,2,0
2026-03-11 18:00:00,13816.102604,19.0,49,8.1,14.6,27.1,2,0.0,345.0,2,0
2026-03-11 19:00:00,13724.685768,17.6,49,6.9,13.6,22.7,0,0.0,158.0,2,0
2026-03-11 20:00:00,13785.704094,15.7,55,6.6,11.6,22.2,0,0.0,13.0,2,0
2026-03-11 21:00:00,13287.950401,14.1,55,5.3,9.8,22.1,0,0.0,0.0,2,0
2026-03-11 22:00:00,12412.642666,12.9,55,4.0,7.8,24.8,0,0.0,0.0,2,0
2026-03-11 23:00:00,11457.868938,11.4,56,3.0,6.6,22.5,0,0.0,0.0,2,0
2026-03-12 00:00:00,10786.896615,10.6,57,2.3,6.0,19.4,0,0.0,0.0,3,0
2026-03-12 01:00:00,10385.081633,9.7,62,2.8,5.7,15.8,0,0.0,0.0,3,0
2026-03-12 02:00:00,10152.302039,8.9,64,2.3,5.2,13.0,0,0.0,0.0,3,0
2026-03-12 03:00:00,10162.241448,8.3,65,2.2,4.8,11.7,0,0.0,0.0,3,0
2026-03-12 04:00:00,10451.367712,7.8,67,2.0,4.2,12.4,0,0.0,0.0,3,0
2026-03-12 05:00:00,11339.839636,7.2,66,1.4,3.7,11.5,0,0.0,0.0,3,0
2026-03-12 06:00:00,12735.42488,6.7,66,0.9,3.2,10.3,0,0.0,0.0,3,0
2026-03-12 07:00:00,13713.013725,5.6,74,1.4,3.0,5.1,0,0.0,0.0,3,0
2026-03-12 08:00:00,13873.174378,5.1,77,1.5,2.6,3.9,0,0.0,3.0,3,0
2026-03-12 09:00:00,13707.728925,6.7,70,1.7,4.4,2.9,0,0.0,120.0,3,0
2026-03-12 10:00:00,13358.608137,8.1,59,0.6,5.5,3.6,0,0.0,341.0,3,0
2026-03-12 11:00:00,12933.383011,9.4,54,0.6,7.3,1.2,0,0.0,554.0,3,0
2026-03-12 12:00:00,12628.84543,10.9,49,0.6,9.7,2.1,0,0.0,721.0,3,0
2026-03-12 13:00:00,12418.181438,12.9,28,-5.3,11.5,2.9,0,0.0,832.0,3,0
2026-03-12 14:00:00,12206.668685,13.9,30,-3.5,12.9,3.8,0,0.0,883.0,3,0
2026-03-12 15:00:00,12189.125837,14.6,31,-2.3,13.5,4.0,0,0.0,853.0,3,0
2026-03-12 16:00:00,12311.494214,15.0,32,-1.6,13.3,4.7,0,0.0,755.0,3,0
2026-03-12 17:00:00,12559.137439,15.1,35,-0.1,12.3,6.7,0,0.0,598.0,3,0
2026-03-12 18:00:00,12886.156423,14.9,40,1.3,11.8,7.7,0,0.0,394.0,3,0
2026-03-12 19:00:00,13175.179436,15.1,44,2.8,12.3,7.7,0,0.0,172.0,3,0
2026-03-12 20:00:00,13505.635616,13.2,50,3.0,10.1,10.4,0,0.0,15.0,3,0
2026-03-12 21:00:00,13177.540657,12.5,51,2.8,9.2,11.4,0,0.0,0.0,3,0
2026-03-12 22:00:00,12509.8376,11.8,54,2.8,8.8,9.4,0,0.0,0.0,3,0
2026-03-12 23:00:00,11707.135266,11.2,55,2.5,7.9,10.8,0,0.0,0.0,3,0
2026-03-13 00:00:00,11115.27918,10.8,55,2.0,7.4,11.2,0,0.0,0.0,4,0
2026-03-13 01:00:00,10790.483178,9.9,59,2.1,6.4,11.7,0,0.0,0.0,4,0
2026-03-13 02:00:00,10641.912468,9.6,59,2.0,6.2,11.1,0,0.0,0.0,4,0
2026-03-13 03:00:00,10691.87133,9.4,60,2.2,6.1,11.1,0,0.0,0.0,4,0
2026-03-13 04:00:00,10901.843235,9.4,59,2.0,5.9,12.1,0,0.0,0.0,4,0
2026-03-13 05:00:00,11583.218669,9.5,58,1.8,5.8,12.4,0,0.0,0.0,4,0
2026-03-13 06:00:00,12716.7823,9.4,59,1.9,6.0,11.2,0,0.0,0.0,4,0
2026-03-13 07:00:00,13506.431991,9.8,57,1.6,6.0,13.0,0,0.0,0.0,4,0
2026-03-13 08:00:00,13561.388187,9.4,59,1.6,5.9,10.9,0,0.0,3.0,4,0
2026-03-13 09:00:00,13488.117939,10.9,58,2.9,7.8,10.3,0,0.0,119.0,4,0
2026-03-13 10:00:00,13194.829732,13.2,55,4.3,10.3,10.8,0,0.0,332.0,4,0
2026-03-13 11:00:00,12879.927782,15.4,51,5.4,12.5,12.1,0,0.0,539.0,4,0
2026-03-13 12:00:00,12626.742658,17.5,48,6.4,15.8,11.7,0,0.0,706.0,4,0
2026-03-13 13:00:00,12516.935159,20.6,40,6.5,19.6,11.1,0,0.0,815.0,4,0
2026-03-13 14:00:00,12522.492229,21.9,39,7.2,21.2,11.6,0,0.0,861.0,4,0
2026-03-13 15:00:00,12750.739068,22.8,39,8.1,21.8,13.4,0,0.0,833.0,4,0
2026-03-13 16:00:00,13032.890663,23.2,40,8.9,21.8,14.6,0,0.0,737.0,4,0
2026-03-13 17:00:00,13312.13937,23.2,42,9.6,21.2,14.4,0,0.0,582.0,4,0
2026-03-13 18:00:00,13407.895268,22.6,47,10.6,21.1,11.6,0,0.0,383.0,4,0
2026-03-13 19:00:00,13181.623483,21.5,49,10.4,20.1,10.7,0,0.0,169.0,4,0
2026-03-13 20:00:00,13162.850048,19.0,55,9.8,17.5,9.7,0,0.0,16.0,4,0
2026-03-13 21:00:00,12850.305382,17.8,57,9.1,16.1,10.1,0,0.0,0.0,4,0
2026-03-13 22:00:00,12304.85819,16.9,62,9.4,14.9,12.7,0,0.0,0.0,4,0
2026-03-13 23:00:00,11672.02073,16.5,64,9.7,14.5,13.4,0,0.0,0.0,4,0
2026-03-14 00:00:00,10954.607068,16.1,65,9.5,14.1,13.0,0,0.0,0.0,5,0
2026-03-14 01:00:00,10391.117734,16.0,66,9.6,13.8,14.5,0,0.0,0.0,5,0
2026-03-14 02:00:00,10044.572729,15.8,70,10.2,13.7,14.3,0,0.0,0.0,5,0
2026-03-14 03:00:00,9815.223059,15.4,73,10.6,13.5,14.4,0,0.0,0.0,5,0
2026-03-14 04:00:00,9811.140079,14.9,76,10.8,13.0,14.5,0,0.0,0.0,5,0
2026-03-14 05:00:00,10012.88936,14.4,78,10.6,12.3,15.2,0,0.0,0.0,5,0
2026-03-14 06:00:00,10348.130619,13.8,80,10.4,11.9,13.9,0,0.0,0.0,5,0
2026-03-14 07:00:00,10811.743737,13.3,85,10.9,11.5,14.0,0,0.0,0.0,5,0
2026-03-14 08:00:00,11282.986447,13.0,85,10.6,11.2,13.3,0,0.0,4.0,5,0
2026-03-14 09:00:00,11818.241142,14.1,83,11.2,12.8,11.2,0,0.0,119.0,5,0
2026-03-14 10:00:00,12052.491161,15.8,79,12.1,14.5,12.9,0,0.0,330.0,5,0
2026-03-14 11:00:00,12119.476107,17.9,74,13.2,17.0,12.6,1,0.0,534.0,5,0
2026-03-14 12:00:00,12222.273788,19.9,70,14.2,20.1,13.8,1,0.0,696.0,5,0
2026-03-14 13:00:00,12472.645194,22.2,63,14.9,22.9,15.1,13,0.0,802.0,5,0
2026-03-14 14:00:00,12846.948178,23.5,60,15.3,24.3,16.8,21,0.0,845.0,5,0
2026-03-14 15:00:00,13390.514691,24.6,57,15.6,25.3,17.8,61,0.0,817.0,5,0
2026-03-14 16:00:00,13872.817464,25.5,54,15.6,25.4,19.4,80,0.0,721.0,5,0
2026-03-14 17:00:00,14076.728342,25.5,54,15.5,24.4,20.7,89,0.0,555.0,5,0
2026-03-14 18:00:00,14085.401252,24.9,55,15.2,23.9,19.0,100,0.0,343.0,5,0
2026-03-14 19:00:00,14028.145677,24.0,52,13.7,22.7,17.6,85,0.0,135.0,5,0
2026-03-14 20:00:00,13989.092804,22.5,55,13.1,21.2,15.9,100,0.0,15.0,5,0
2026-03-14 21:00:00,13596.175764,21.5,61,13.6,20.2,16.5,95,0.0,0.0,5,0
2026-03-14 22:00:00,13037.993258,21.1,62,13.5,19.4,19.2,94,0.0,0.0,5,0
2026-03-14 23:00:00,12394.105168,20.9,63,13.6,19.0,20.7,95,0.0,0.0,5,0
2026-03-15 00:00:00,11659.189472,20.6,67,14.2,18.9,21.5,85,0.0,0.0,6,0
2026-03-15 01:00:00,11175.107295,20.4,73,15.3,19.0,22.0,31,0.0,0.0,6,0
2026-03-15 02:00:00,10776.463707,19.7,77,15.6,18.4,22.0,70,0.0,0.0,6,0
2026-03-15 03:00:00,10475.202822,19.1,83,16.1,17.9,22.9,76,0.0,0.0,6,0
2026-03-15 04:00:00,10408.996167,18.7,88,16.6,17.7,22.8,100,0.0,0.0,6,0
2026-03-15 05:00:00,10483.064085,18.9,88,17.0,18.1,22.5,100,0.0,0.0,6,0
2026-03-15 06:00:00,10759.40552,19.2,88,17.1,18.6,22.1,100,0.0,0.0,6,0
2026-03-15 07:00:00,11178.81444,19.5,86,17.1,18.9,21.5,93,0.0,0.0,6,0
2026-03-15 08:00:00,11551.55443,19.5,86,17.0,18.9,21.3,100,0.0,3.0,6,0
2026-03-15 09:00:00,12152.046361,20.1,83,17.1,19.4,21.9,78,0.0,75.0,6,0
2026-03-15 10:00:00,12760.636339,21.4,79,17.7,21.5,18.2,0,0.0,287.0,6,0
2026-03-15 11:00:00,13424.839636,23.6,71,18.0,23.8,19.0,0,0.0,534.0,6,0
2026-03-15 12:00:00,14059.061378,26.2,59,17.6,27.3,16.3,0,0.0,695.0,6,0
2026-03-15 13:00:00,14530.44427,28.8,40,13.6,28.7,17.5,0,0.0,806.0,6,0
2026-03-15 14:00:00,14045.094049,24.6,36,8.6,20.6,33.4,0,0.0,846.0,6,0
2026-03-15 15:00:00,13349.882604,21.1,31,3.3,15.7,34.3,66,0.0,831.0,6,0
2026-03-15 16:00:00,12953.286073,19.6,30,1.4,13.8,31.7,100,0.0,734.0,6,0
2026-03-15 17:00:00,12752.360836,17.7,31,0.2,10.8,33.4,89,0.0,559.0,6,0
2026-03-15 18:00:00,12623.619915,15.4,34,-0.2,8.7,31.3,88,0.0,383.0,6,0
2026-03-15 19:00:00,12613.886255,12.9,37,-1.4,6.4,28.8,96,0.0,161.0,6,0
2026-03-15 20:00:00,12863.370701,10.6,41,-2.2,4.4,25.7,100,0.0,16.0,6,0
2026-03-15 21:00:00,12583.609656,9.8,39,-3.7,3.3,26.2,98,0.0,0.0,6,0
2026-03-15 22:00:00,12127.360572,9.9,37,-4.1,3.9,22.8,84,0.0,0.0,6,0
2026-03-15 23:00:00,11535.045606,8.4,37,-5.4,1.8,25.3,62,0.0,0.0,6,0
2026-03-16 00:00:00,11249.845666,6.4,38,-6.8,-0.6,27.9,87,0.0,0.0,0,0
2026-03-16 01:00:00,11152.16237,5.8,41,-6.7,-0.7,24.2,85,0.0,0.0,0,0
2026-03-16 02:00:00,11266.518209,4.5,44,-6.8,-1.9,23.5,52,0.6,0.0,0,0
2026-03-16 03:00:00,11480.985134,3.6,45,-7.3,-2.7,22.5,0,0.0,0.0,0,0
2026-03-16 04:00:00,12042.087098,3.0,46,-7.5,-3.3,23.0,0,0.0,0.0,0,0
2026-03-16 05:00:00,13042.517358,2.5,46,-7.9,-3.8,22.5,0,0.0,0.0,0,0
2026-03-16 06:00:00,14480.951866,2.1,45,-8.8,-3.8,18.7,0,0.0,0.0,0,0
2026-03-16 07:00:00,15695.607894,1.5,48,-8.5,-4.2,17.0,0,0.0,0.0,0,0
2026-03-16 08:00:00,16104.900339,1.1,47,-8.9,-4.4,16.3,0,0.0,5.0,0,0
2026-03-16 09:00:00,16140.233797,1.8,42,-9.7,-4.1,18.4,5,0.0,138.0,0,0
2026-03-16 10:00:00,16007.158337,2.8,37,-10.4,-3.6,21.3,73,0.0,362.0,0,0
2026-03-16 11:00:00,15804.670464,3.7,33,-11.1,-2.7,21.9,100,0.0,573.0,0,0
2026-03-16 12:00:00,15523.388481,4.6,30,-11.7,-1.3,21.0,100,0.0,654.0,0,0
2026-03-16 13:00:00,15224.867184,5.8,25,-12.6,0.8,19.2,100,0.0,780.0,0,0
2026-03-16 14:00:00,15079.245518,6.6,24,-12.6,1.6,18.0,100,0.0,778.0,0,0
2026-03-16 15:00:00,14750.690766,6.8,23,-12.8,1.3,16.6,100,0.0,612.0,0,0
2026-03-16 16:00:00,14563.863009,7.3,23,-12.6,1.8,16.2,98,0.0,593.0,0,0
2026-03-16 17:00:00,14703.255729,7.8,22,-12.4,2.5,14.7,100,0.0,591.0,0,0
2026-03-16 18:00:00,15030.626361,7.7,23,-12.4,2.3,13.2,99,0.0,358.0,0,0
2026-03-16 19:00:00,15470.727787,7.1,26,-11.3,2.2,10.4,100,0.0,164.0,0,0
2026-03-16 20:00:00,15562.986752,5.6,44,-5.8,2.0,4.5,49,0.0,17.0,0,0
2026-03-16 21:00:00,15509.470521,5.2,49,-4.6,2.0,2.8,0,0.0,0.0,0,0
2026-03-16 22:00:00,15305.354842,5.1,47,-5.3,2.2,0.4,0,0.0,0.0,0,0
2026-03-16 23:00:00,14918.692826,4.6,49,-5.1,1.7,0.6,0,0.0,0.0,0,0
2026-03-17 00:00:00,14527.720793,4.1,52,-4.8,1.0,2.2,0,0.0,0.0,1,0
2026-03-17 01:00:00,14398.54423,2.2,61,-4.4,-1.1,4.4,31,0.0,0.0,1,0
2026-03-17 02:00:00,14386.35769,1.6,64,-4.5,-1.8,4.9,74,0.0,0.0,1,0
2026-03-17 03:00:00,14504.202347,1.2,65,-4.7,-2.3,5.2,99,0.0,0.0,1,0
2026-03-17 04:00:00,14746.633783,1.1,63,-5.2,-2.6,6.1,86,0.0,0.0,1,0
2026-03-17 05:00:00,15457.616303,1.2,61,-5.5,-2.5,6.1,92,0.0,0.0,1,0
2026-03-17 06:00:00,16515.101568,1.2,62,-5.3,-2.3,4.7,77,0.0,0.0,1,0
2026-03-17 07:00:00,17248.906828,2.1,61,-4.7,-1.3,4.5,98,0.0,0.0,1,0
2026-03-17 08:00:00,17048.121718,1.8,60,-5.3,-1.9,5.5,98,0.0,6.0,1,0
2026-03-17 09:00:00,16271.134701,3.8,55,-4.6,-0.0,7.1,100,0.0,131.0,1,0
2026-03-17 10:00:00,15606.224274,5.9,48,-4.2,2.1,7.6,100,0.0,348.0,1,0
2026-03-17 11:00:00,14884.421164,8.4,43,-3.5,4.3,9.5,87,0.0,547.0,1,0
2026-03-17 12:00:00,14132.629764,10.6,35,-4.3,7.0,12.8,26,0.0,719.0,1,0
2026-03-17 13:00:00,13598.544915,13.5,25,-6.1,10.0,14.8,23,0.0,833.0,1,0
2026-03-17 14:00:00,13174.142972,14.9,22,-6.4,11.4,16.1,60,0.0,877.0,1,0
2026-03-17 15:00:00,12873.210363,15.9,22,-5.6,11.9,18.0,99,0.0,847.0,1,0
2026-03-17 16:00:00,12770.963852,16.1,24,-4.3,11.4,19.6,17,0.0,733.0,1,0
2026-03-17 17:00:00,12811.479505,16.1,24,-4.2,10.6,20.2,8,0.0,586.0,1,0
2026-03-17 18:00:00,13000.483067,15.8,25,-4.3,10.3,19.4,0,0.0,397.0,1,0
2026-03-17 19:00:00,13397.694762,15.3,27,-3.7,10.6,14.3,0,0.0,180.0,1,0
2026-03-17 20:00:00,13760.689275,13.8,28,-4.4,8.8,15.1,51,0.0,19.0,1,0
2026-03-17 21:00:00,13549.384746,13.4,27,-5.3,8.1,16.5,0,0.0,0.0,1,0
2026-03-17 22:00:00,13008.055632,13.2,26,-5.8,8.0,16.0,15,0.0,0.0,1,0
2026-03-17 23:00:00,12376.034331,12.6,27,-5.9,7.6,14.2,50,0.0,0.0,1,0
2026-03-18 00:00:00,11831.140055,11.9,28,-5.8,7.2,13.0,12,0.0,0.0,2,0
2026-03-18 01:00:00,11602.774537,10.9,34,-4.3,6.2,13.9,64,0.0,0.0,2,0
2026-03-18 02:00:00,11494.96051,10.1,37,-4.1,5.5,13.2,95,0.0,0.0,2,0
2026-03-18 03:00:00,11583.695228,9.6,39,-3.8,5.0,13.3,99,0.0,0.0,2,0
2026-03-18 04:00:00,11883.019427,9.3,41,-3.2,4.6,14.7,93,0.0,0.0,2,0
2026-03-18 05:00:00,12611.438319,9.1,45,-2.2,4.4,14.9,80,0.0,0.0,2,0
2026-03-18 06:00:00,13576.65639,8.4,52,-0.8,4.9,8.9,88,0.0,0.0,2,0
2026-03-18 07:00:00,14184.723268,8.4,58,0.6,4.6,12.0,99,0.0,0.0,2,0
2026-03-18 08:00:00,14274.715983,8.4,60,1.0,4.5,13.5,100,0.0,4.0,2,0
2026-03-18 09:00:00,14118.814585,9.2,60,1.9,5.7,12.2,94,0.0,70.0,2,0
2026-03-18 10:00:00,13705.437,11.2,56,2.8,7.6,13.4,98,0.0,342.0,2,0
2026-03-18 11:00:00,13147.200562,13.4,52,3.7,9.9,14.2,97,0.0,547.0,2,0
2026-03-18 12:00:00,12682.943557,15.8,48,4.7,13.3,13.8,99,0.0,708.0,2,0
2026-03-18 13:00:00,12431.272659,18.5,42,5.4,17.0,12.5,77,0.0,819.0,2,0
2026-03-18 14:00:00,12301.360184,20.1,40,6.1,19.0,13.0,95,0.0,865.0,2,0
2026-03-18 15:00:00,12359.923018,21.4,38,6.6,20.1,13.3,91,0.0,833.0,2,0
2026-03-18 16:00:00,12535.824782,22.1,38,7.0,20.4,13.7,80,0.0,730.0,2,0
2026-03-18 17:00:00,12739.82458,22.5,38,7.3,19.9,14.1,96,0.0,583.0,2,0
2026-03-18 18:00:00,12959.979446,22.1,40,7.8,19.5,13.8,52,0.0,387.0,2,0
2026-03-18 19:00:00,13110.418459,21.0,43,7.8,18.8,11.2,0,0.0,176.0,2,0
2026-03-18 20:00:00,13354.670463,19.2,47,7.6,16.8,12.1,0,0.0,19.0,2,0
2026-03-18 21:00:00,13082.975451,18.4,46,6.7,15.6,13.3,0,0.0,0.0,2,0
2026-03-18 22:00:00,12277.154894,17.9,45,5.9,14.9,13.7,0,0.0,0.0,2,0
2026-03-18 23:00:00,11476.408829,17.5,45,5.3,14.3,14.3,31,0.0,0.0,2,0
2026-03-19 00:00:00,10864.03359,17.3,44,5.0,13.8,15.3,23,0.0,0.0,3,0
2026-03-19 01:00:00,10385.970908,16.4,50,5.9,13.4,13.4,0,0.0,0.0,3,0
2026-03-19 02:00:00,10108.021738,15.1,57,6.7,13.1,7.6,0,0.0,0.0,3,0
2026-03-19 03:00:00,10075.423464,14.3,61,6.9,12.4,7.3,5,0.0,0.0,3,0
2026-03-19 04:00:00,10174.160816,13.6,65,7.2,11.9,6.8,31,0.0,0.0,3,0
2026-03-19 05:00:00,10757.996702,13.1,67,7.2,11.3,7.9,63,0.0,0.0,3,0
2026-03-19 06:00:00,11622.706566,12.8,69,7.2,10.7,9.2,0,0.0,0.0,3,0
2026-03-19 07:00:00,12256.186219,12.2,72,7.4,10.1,10.0,0,0.0,0.0,3,0
2026-03-19 08:00:00,12536.447044,12.0,74,7.5,9.9,10.1,0,0.0,7.0,3,0
2026-03-19 09:00:00,12576.674789,13.9,70,8.4,12.1,9.0,13,0.0,138.0,3,0
2026-03-19 10:00:00,12517.144337,16.4,61,8.9,14.7,9.3,3,0.0,349.0,3,0
2026-03-19 11:00:00,12554.071652,19.0,53,9.2,17.4,10.3,0,0.0,553.0,3,0
2026-03-19 12:00:00,12731.996333,21.5,48,10.1,21.0,10.6,0,0.0,717.0,3,0
2026-03-19 13:00:00,13066.788747,24.8,42,10.9,25.0,11.0,0,0.0,825.0,3,0
2026-03-19 14:00:00,13572.958962,27.0,37,11.2,27.3,12.6,0,0.0,867.0,3,0
2026-03-19 15:00:00,14114.476529,28.4,34,11.2,28.2,14.3,0,0.0,839.0,3,0
2026-03-19 16:00:00,14800.542706,28.9,33,10.8,27.7,16.4,0,0.0,744.0,3,0
2026-03-19 17:00:00,15293.180095,29.0,31,10.4,26.7,17.3,0,0.0,590.0,3,0
2026-03-19 18:00:00,15554.972538,28.4,32,10.2,26.1,16.1,0,0.0,394.0,3,0
2026-03-19 19:00:00,15169.819289,27.0,35,10.4,25.2,13.0,0,0.0,181.0,3,0
2026-03-19 20:00:00,15027.39235,25.0,40,10.4,23.4,11.7,0,0.0,20.0,3,0
2026-03-19 21:00:00,14579.10929,23.9,43,10.4,22.2,12.1,0,0.0,0.0,3,0
2026-03-19 22:00:00,13605.901847,22.8,45,10.2,21.1,12.4,0,0.0,0.0,3,0
2026-03-19 23:00:00,12517.502823,22.0,46,9.9,20.3,11.5,0,0.0,0.0,3,0
2026-03-20 00:00:00,11679.137242,20.9,49,9.9,19.4,9.9,0,0.0,0.0,4,0
2026-03-20 01:00:00,10970.12092,19.8,55,10.6,18.2,12.1,0,0.0,0.0,4,0
2026-03-20 02:00:00,10458.772234,18.6,59,10.4,17.2,10.8,0,0.0,0.0,4,0
2026-03-20 03:00:00,10216.776213,17.9,62,10.4,16.5,9.8,0,0.0,0.0,4,0
2026-03-20 04:00:00,10226.708089,17.2,64,10.3,15.9,9.4,0,0.0,0.0,4,0
2026-03-20 05:00:00,10606.892095,16.6,66,10.2,15.4,9.0,0,0.0,0.0,4,0
2026-03-20 06:00:00,11286.974257,16.1,67,10.1,14.9,8.5,0,0.0,0.0,4,0
2026-03-20 07:00:00,11828.409945,15.6,69,9.9,14.5,7.5,0,0.0,0.0,4,0
2026-03-20 08:00:00,12104.10197,15.0,71,9.8,13.9,7.5,0,0.0,9.0,4,0
2026-03-20 09:00:00,12447.22424,17.0,65,10.4,15.7,10.1,0,0.0,143.0,4,0
2026-03-20 10:00:00,12802.221407,19.6,56,10.6,18.4,9.9,0,0.0,356.0,4,0
2026-03-20 11:00:00,13220.45578,22.5,47,10.6,21.3,10.4,0,0.0,560.0,4,0
2026-03-20 12:00:00,13800.822927,25.1,40,10.6,24.7,10.9,0,0.0,724.0,4,0
2026-03-20 13:00:00,14482.284352,27.8,35,10.8,27.9,11.2,0,0.0,832.0,4,0
2026-03-20 14:00:00,15269.39981,29.6,31,10.8,29.9,12.0,0,0.0,873.0,4,0
2026-03-20 15:00:00,16047.757812,30.8,29,10.9,30.9,12.4,0,0.0,845.0,4,0
2026-03-20 16:00:00,16828.099415,31.5,29,11.2,31.2,12.8,0,0.0,749.0,4,0
2026-03-20 17:00:00,17227.38408,31.6,30,12.1,30.5,13.2,0,0.0,594.0,4,0
2026-03-20 18:00:00,17267.290654,31.0,32,12.4,29.8,13.7,0,0.0,396.0,4,0
2026-03-20 19:00:00,16506.445359,29.2,36,12.4,28.1,12.6,0,0.0,182.0,4,0
2026-03-20 20:00:00,16058.305294,27.5,37,11.5,26.2,12.0,0,0.0,21.0,4,0
2026-03-20 21:00:00,15341.743379,26.4,38,10.8,24.7,13.2,0,0.0,0.0,4,0
