latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
32.864674,-97.05017,186.0,-18000,America/Chicago,GMT-5

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm),shortwave_radiation (W/m²)
2026-01-26T14:00,-2.8,57,-10.1,-5.5,2.5,0,0.00,691.0
2026-01-26T15:00,-2.0,54,-10.0,-5.2,4.7,0,0.00,670.0
2026-01-26T16:00,-1.5,54,-9.8,-5.3,5.0,0,0.00,580.0
2026-01-26T17:00,-1.6,56,-9.3,-5.4,4.0,0,0.00,430.0
2026-01-26T18:00,-3.0,58,-10.1,-6.6,2.5,0,0.00,238.0
2026-01-26T19:00,-3.4,61,-9.8,-7.1,2.9,0,0.00,51.0
2026-01-26T20:00,-4.7,64,-10.4,-8.5,3.3,0,0.00,0.0
2026-01-26T21:00,-4.9,65,-10.5,-8.8,3.9,0,0.00,0.0
2026-01-26T22:00,-5.4,66,-10.8,-9.5,5.4,0,0.00,0.0
2026-01-26T23:00,-5.6,67,-10.9,-9.9,6.6,0,0.00,0.0
2026-01-27T00:00,-4.8,65,-10.4,-9.3,7.7,0,0.00,0.0
2026-01-27T01:00,-4.4,69,-9.3,-9.4,12.0,0,0.00,0.0
2026-01-27T02:00,-4.8,73,-8.9,-9.7,12.2,0,0.00,0.0
2026-01-27T03:00,-4.8,75,-8.6,-9.8,12.2,0,0.00,0.0
2026-01-27T04:00,-4.8,74,-8.8,-9.7,11.9,0,0.00,0.0
2026-01-27T05:00,-5.3,74,-9.3,-9.7,8.2,48,0.00,0.0
2026-01-27T06:00,-5.7,75,-9.5,-10.1,8.3,41,0.00,0.0
2026-01-27T07:00,-5.4,79,-8.4,-9.8,8.3,100,0.00,0.0
2026-01-27T08:00,-6.1,81,-8.8,-10.2,6.9,100,0.00,0.0
2026-01-27T09:00,-5.8,82,-8.4,-10.1,8.0,99,0.00,14.0
2026-01-27T10:00,-4.2,78,-7.4,-8.1,6.6,100,0.00,157.0
2026-01-27T11:00,-1.9,72,-6.2,-6.0,8.2,100,0.00,363.0
2026-01-27T12:00,0.1,68,-5.1,-4.0,8.6,100,0.00,462.0
2026-01-27T13:00,2.8,66,-2.8,-1.1,9.6,100,0.00,484.0
2026-01-27T14:00,3.0,66,-2.8,-0.7,7.5,100,0.00,468.0
2026-01-27T15:00,3.2,66,-2.5,-0.1,5.6,100,0.00,393.0
2026-01-27T16:00,3.5,68,-2.0,0.2,5.7,93,0.00,315.0
2026-01-27T17:00,3.5,69,-1.6,0.2,6.7,93,0.00,295.0
2026-01-27T18:00,2.8,74,-1.4,-0.5,7.1,100,0.00,199.0
2026-01-27T19:00,1.9,80,-1.2,-1.5,7.8,100,0.00,30.0
2026-01-27T20:00,1.1,82,-1.5,-2.2,6.6,100,0.00,0.0
2026-01-27T21:00,0.4,84,-2.0,-2.9,6.4,98,0.00,0.0
2026-01-27T22:00,-1.5,86,-3.5,-4.8,5.1,6,0.00,0.0
2026-01-27T23:00,-2.3,86,-4.3,-5.6,3.9,51,0.00,0.0
2026-01-28T00:00,-2.4,87,-4.2,-5.7,3.8,62,0.00,0.0
2026-01-28T01:00,-2.1,92,-3.2,-5.4,5.0,63,0.00,0.0
2026-01-28T02:00,-2.8,92,-3.8,-6.2,5.2,70,0.00,0.0
2026-01-28T03:00,-2.7,92,-3.8,-5.6,2.0,3,0.00,0.0
2026-01-28T04:00,-3.4,95,-4.2,-6.2,1.0,0,0.00,0.0
2026-01-28T05:00,-4.0,97,-4.3,-7.1,2.9,0,0.00,0.0
2026-01-28T06:00,-4.2,98,-4.6,-7.7,4.6,2,0.00,0.0
2026-01-28T07:00,-3.3,96,-3.9,-6.7,4.5,19,0.00,0.0
2026-01-28T08:00,-3.5,97,-3.9,-6.8,4.6,100,0.00,0.0
2026-01-28T09:00,-3.1,99,-3.2,-6.4,5.2,100,0.00,12.0
2026-01-28T10:00,-2.1,95,-2.8,-5.5,6.0,100,0.00,110.0
2026-01-28T11:00,-0.3,90,-1.9,-3.7,6.5,59,0.00,260.0
2026-01-28T12:00,1.4,81,-1.5,-1.6,4.2,0,0.00,442.0
2026-01-28T13:00,4.2,70,-0.7,2.0,2.7,0,0.00,608.0
2026-01-28T14:00,6.1,65,0.0,4.3,2.9,0,0.00,670.0
2026-01-28T15:00,6.8,64,0.4,5.3,1.3,2,0.00,657.0
2026-01-28T16:00,7.2,63,0.6,5.0,2.1,10,0.00,570.0
2026-01-28T17:00,7.3,64,1.0,4.7,4.4,42,0.00,424.0
2026-01-28T18:00,6.2,76,2.3,4.1,2.5,25,0.00,237.0
2026-01-28T19:00,4.2,71,-0.6,1.4,4.7,92,0.00,54.0
2026-01-28T20:00,3.0,77,-0.6,-0.2,6.9,59,0.00,0.0
2026-01-28T21:00,2.7,76,-1.1,-0.7,7.4,75,0.00,0.0
2026-01-28T22:00,2.5,77,-1.1,-1.0,8.5,27,0.00,0.0
2026-01-28T23:00,2.2,79,-1.2,-1.4,8.5,16,0.00,0.0
2026-01-29T00:00,1.8,81,-1.2,-1.8,8.3,23,0.00,0.0
2026-01-29T01:00,1.0,82,-1.6,-2.5,7.8,77,0.00,0.0
2026-01-29T02:00,1.4,83,-1.2,-2.1,7.6,98,0.00,0.0
2026-01-29T03:00,1.5,83,-1.0,-2.0,8.1,97,0.00,0.0
2026-01-29T04:00,1.5,84,-0.8,-2.0,8.7,100,0.00,0.0
2026-01-29T05:00,1.7,85,-0.5,-2.0,10.4,29,0.00,0.0
2026-01-29T06:00,1.7,86,-0.4,-2.4,13.1,49,0.00,0.0
2026-01-29T07:00,2.5,81,-0.4,-1.7,14.0,84,0.00,0.0
2026-01-29T08:00,2.5,81,-0.3,-1.8,14.7,44,0.00,0.0
2026-01-29T09:00,2.8,80,-0.2,-1.7,16.2,77,0.00,15.0
2026-01-29T10:00,4.4,76,0.5,0.2,14.7,66,0.00,155.0
2026-01-29T11:00,6.6,71,1.6,3.4,9.2,20,0.00,346.0
2026-01-29T12:00,8.6,64,2.2,5.0,13.0,51,0.00,514.0
2026-01-29T13:00,10.6,57,2.5,7.7,11.9,13,0.00,628.0
2026-01-29T14:00,12.0,50,2.0,8.6,15.6,5,0.00,674.0
2026-01-29T15:00,10.6,51,0.8,6.4,18.7,9,0.00,652.0
2026-01-29T16:00,8.9,54,0.1,4.0,19.0,1,0.00,566.0
2026-01-29T17:00,7.9,57,0.1,3.2,18.4,5,0.00,422.0
2026-01-29T18:00,6.4,63,-0.2,1.5,19.0,10,0.00,237.0
2026-01-29T19:00,7.5,57,-0.4,2.8,17.1,31,0.00,54.0
2026-01-29T20:00,5.1,64,-1.2,0.2,17.7,38,0.00,0.0
2026-01-29T21:00,3.5,69,-1.8,-1.5,17.7,42,0.00,0.0
2026-01-29T22:00,2.3,73,-2.0,-2.7,17.6,47,0.00,0.0
2026-01-29T23:00,1.5,77,-2.2,-3.1,15.1,6,0.00,0.0
2026-01-30T00:00,0.9,79,-2.5,-3.8,15.2,70,0.00,0.0
2026-01-30T01:00,1.0,75,-2.9,-3.4,12.9,98,0.00,0.0
2026-01-30T02:00,0.4,75,-3.5,-4.1,12.9,98,0.00,0.0
2026-01-30T03:00,-0.1,75,-4.0,-4.2,10.4,98,0.00,0.0
2026-01-30T04:00,-0.6,76,-4.3,-4.8,10.2,98,0.00,0.0
2026-01-30T05:00,-1.0,76,-4.7,-5.3,10.6,100,0.00,0.0
2026-01-30T06:00,-1.3,76,-5.0,-5.7,11.2,100,0.00,0.0
2026-01-30T07:00,-1.8,77,-5.2,-6.3,11.9,100,0.00,0.0
2026-01-30T08:00,-2.1,77,-5.7,-6.7,11.8,100,0.00,0.0
2026-01-30T09:00,-2.0,76,-5.8,-6.6,11.5,98,0.00,14.0
2026-01-30T10:00,-0.8,73,-5.1,-5.2,11.0,82,0.00,149.0
2026-01-30T11:00,1.0,66,-4.7,-3.3,10.5,0,0.00,352.0
2026-01-30T12:00,2.8,61,-4.0,-1.1,9.2,0,0.00,516.0
2026-01-30T13:00,5.1,53,-3.8,1.4,10.0,0,0.00,625.0
2026-01-30T14:00,6.5,50,-3.1,3.3,9.1,0,0.00,673.0
2026-01-30T15:00,7.4,49,-2.5,4.3,8.5,0,0.00,651.0
2026-01-30T16:00,8.0,48,-2.2,4.5,7.5,0,0.00,564.0
2026-01-30T17:00,8.0,48,-2.3,4.5,7.5,0,0.00,420.0
2026-01-30T18:00,7.5,52,-1.8,4.2,6.4,0,0.00,236.0
2026-01-30T19:00,5.3,64,-0.9,2.5,4.0,2,0.00,56.0
2026-01-30T20:00,4.2,69,-1.0,1.1,5.0,5,0.00,0.0
2026-01-30T21:00,3.4,71,-1.4,0.2,5.9,0,0.00,0.0
2026-01-30T22:00,3.2,69,-1.9,-0.3,7.3,47,0.00,0.0
2026-01-30T23:00,2.9,69,-2.2,-1.5,13.6,59,0.00,0.0
2026-01-31T00:00,1.5,69,-3.7,-3.6,16.6,70,0.00,0.0
2026-01-31T01:00,1.0,65,-4.9,-4.3,17.4,10,0.00,0.0
2026-01-31T02:00,0.3,65,-5.6,-5.2,18.4,5,0.00,0.0
2026-01-31T03:00,-0.6,67,-6.1,-6.1,17.5,2,0.00,0.0
2026-01-31T04:00,-1.2,68,-6.3,-6.7,17.7,20,0.00,0.0
2026-01-31T05:00,-2.7,65,-8.2,-8.7,20.4,10,0.00,0.0
2026-01-31T06:00,-4.6,61,-11.0,-10.9,20.1,73,0.00,0.0
2026-01-31T07:00,-4.4,64,-10.2,-10.2,17.2,84,0.00,0.0
2026-01-31T08:00,-5.8,64,-11.5,-11.5,15.9,5,0.00,0.0
2026-01-31T09:00,-6.9,64,-12.6,-12.7,15.5,0,0.00,17.0
2026-01-31T10:00,-6.6,61,-12.8,-12.1,14.7,6,0.00,169.0
2026-01-31T11:00,-5.5,60,-12.1,-10.8,12.8,2,0.00,361.0
2026-01-31T12:00,-4.4,59,-11.2,-9.3,10.5,0,0.00,527.0
2026-01-31T13:00,-3.6,53,-11.8,-7.8,9.3,3,0.00,638.0
2026-01-31T14:00,-2.5,51,-11.2,-6.2,7.9,1,0.00,685.0
2026-01-31T15:00,-1.6,49,-10.9,-5.3,7.4,9,0.00,662.0
2026-01-31T16:00,-1.0,48,-10.6,-5.3,7.6,1,0.00,574.0
2026-01-31T17:00,-0.9,50,-10.2,-5.3,7.5,0,0.00,429.0
2026-01-31T18:00,-1.4,51,-10.1,-5.7,7.1,3,0.00,243.0
2026-01-31T19:00,-1.8,60,-8.6,-5.1,1.0,13,0.00,59.0
2026-01-31T20:00,-2.1,61,-8.6,-5.5,1.7,18,0.00,0.0
2026-01-31T21:00,-2.2,60,-8.9,-5.6,1.0,99,0.00,0.0
2026-01-31T22:00,-1.5,50,-10.6,-4.8,0.2,100,0.00,0.0
2026-01-31T23:00,-1.5,52,-10.1,-4.8,0.6,97,0.00,0.0
2026-02-01T00:00,-1.5,55,-9.3,-5.0,2.4,21,0.00,0.0
2026-02-01T01:00,-2.8,66,-8.2,-6.0,0.4,100,0.00,0.0
2026-02-01T02:00,-2.5,59,-9.3,-5.9,1.5,31,0.00,0.0
2026-02-01T03:00,-3.0,68,-8.2,-6.2,0.6,6,0.00,0.0
2026-02-01T04:00,-3.5,71,-8.0,-6.9,2.4,16,0.00,0.0
2026-02-01T05:00,-3.7,73,-7.8,-7.1,2.7,0,0.00,0.0
2026-02-01T06:00,-3.5,67,-8.7,-7.3,4.2,0,0.00,0.0
2026-02-01T07:00,-3.8,65,-9.4,-7.5,3.2,0,0.00,0.0
2026-02-01T08:00,-4.2,61,-10.5,-8.3,5.6,0,0.00,0.0
2026-02-01T09:00,-3.7,58,-10.9,-8.1,7.7,0,0.00,17.0
2026-02-01T10:00,-1.9,49,-11.2,-6.1,5.9,0,0.00,167.0
2026-02-01T11:00,0.4,37,-12.6,-4.2,7.7,0,0.00,359.0
2026-02-01T12:00,2.7,29,-13.5,-2.2,9.8,0,0.00,522.0
2026-02-01T13:00,4.8,34,-9.6,0.7,9.8,0,0.00,634.0
2026-02-01T14:00,6.1,41,-6.1,2.5,9.8,0,0.00,683.0
2026-02-01T15:00,7.4,43,-4.2,4.0,9.5,0,0.00,664.0
2026-02-01T16:00,8.5,44,-3.2,4.9,8.1,0,0.00,577.0
2026-02-01T17:00,8.9,44,-2.7,5.3,8.1,0,0.00,433.0
2026-02-01T18:00,8.2,52,-1.1,5.2,5.4,0,0.00,248.0
2026-02-01T19:00,6.4,53,-2.5,2.8,7.8,0,0.00,62.0
2026-02-01T20:00,5.8,54,-2.8,2.0,8.6,0,0.00,0.0
2026-02-01T21:00,4.9,57,-2.8,1.0,9.4,0,0.00,0.0
2026-02-01T22:00,4.2,61,-2.8,0.2,9.9,0,0.00,0.0
2026-02-01T23:00,3.8,63,-2.5,-0.2,10.3,0,0.00,0.0
2026-02-02T00:00,3.7,66,-2.1,-0.3,10.2,0,0.00,0.0
2026-02-02T01:00,3.2,68,-2.2,-0.7,9.9,0,0.00,0.0
2026-02-02T02:00,3.1,71,-1.6,-0.7,9.8,0,0.00,0.0
2026-02-02T03:00,3.0,74,-1.2,-0.8,9.8,0,0.00,0.0
2026-02-02T04:00,2.8,76,-1.0,-0.9,9.2,0,0.00,0.0
2026-02-02T05:00,2.5,78,-0.9,-1.0,8.9,0,0.00,0.0
2026-02-02T06:00,2.5,79,-0.8,-0.9,8.6,0,0.00,0.0
2026-02-02T07:00,2.7,80,-0.5,-0.7,7.8,0,0.00,0.0
2026-02-02T08:00,2.0,83,-0.6,-1.3,6.9,0,0.00,0.0
2026-02-02T09:00,2.5,83,-0.1,-0.9,8.5,70,0.00,19.0
2026-02-02T10:00,4.8,78,1.2,1.3,10.5,100,0.00,171.0
2026-02-02T11:00,7.2,70,2.2,4.2,8.9,97,0.00,359.0
2026-02-02T12:00,10.1,62,3.0,7.1,9.3,98,0.00,524.0
2026-02-02T13:00,14.8,55,5.9,12.8,10.0,6,0.00,632.0
2026-02-02T14:00,16.9,52,7.0,15.3,11.0,100,0.00,682.0
2026-02-02T15:00,18.2,49,7.3,16.2,13.0,100,0.00,646.0
2026-02-02T16:00,18.8,47,7.2,15.9,14.8,100,0.00,544.0
2026-02-02T17:00,18.5,47,7.2,15.7,14.4,100,0.00,392.0
2026-02-02T18:00,17.2,56,8.4,14.6,14.6,100,0.00,200.0
2026-02-02T19:00,16.1,58,7.8,13.4,14.3,100,0.00,48.0
2026-02-02T20:00,15.2,67,9.1,12.9,14.1,100,0.00,0.0
2026-02-02T21:00,14.4,71,9.2,12.4,12.4,100,0.00,0.0
2026-02-02T22:00,13.9,71,8.8,11.6,13.9,98,0.00,0.0
2026-02-02T23:00,14.1,73,9.3,11.7,15.3,94,0.00,0.0
2026-02-03T00:00,13.6,78,9.8,11.6,13.2,63,0.00,0.0
2026-02-03T01:00,13.2,80,9.9,11.6,11.4,70,0.00,0.0
2026-02-03T02:00,13.3,85,10.9,11.8,12.0,100,0.00,0.0
2026-02-03T03:00,13.9,88,12.0,12.6,12.9,100,0.00,0.0
2026-02-03T04:00,14.2,91,12.8,13.2,12.7,100,0.00,0.0
2026-02-03T05:00,14.4,92,13.2,13.7,12.0,100,0.00,0.0
2026-02-03T06:00,14.4,93,13.3,14.0,10.2,100,0.00,0.0
2026-02-03T07:00,14.0,94,13.1,14.1,5.8,100,0.00,0.0
2026-02-03T08:00,14.0,94,13.1,14.1,6.0,100,0.10,0.0
2026-02-03T09:00,13.8,96,13.1,13.9,5.3,100,0.00,11.0
2026-02-03T10:00,14.6,93,13.5,14.7,6.8,99,0.00,133.0
2026-02-03T11:00,15.6,89,13.7,15.3,9.7,77,0.00,294.0
2026-02-03T12:00,16.0,79,12.5,14.7,14.7,100,0.10,461.0
2026-02-03T13:00,15.1,76,10.9,13.4,13.5,52,0.00,407.0
2026-02-03T14:00,16.4,65,9.9,14.8,12.6,1,0.00,606.0
2026-02-03T15:00,17.1,57,8.6,15.4,13.7,0,0.00,659.0
2026-02-03T16:00,17.2,51,7.1,14.4,14.4,0,0.00,563.0
2026-02-03T17:00,16.7,47,5.2,13.2,16.0,0,0.00,427.0
2026-02-03T18:00,15.8,50,5.3,12.6,13.6,0,0.00,249.0
2026-02-03T19:00,14.2,52,4.3,11.2,11.2,0,0.00,66.0
2026-02-03T20:00,12.6,56,4.0,9.6,10.8,1,0.00,0.0
2026-02-03T21:00,11.4,60,3.9,8.5,9.9,0,0.00,0.0
2026-02-03T22:00,10.5,62,3.5,7.3,11.4,0,0.00,0.0
2026-02-03T23:00,9.8,63,3.2,6.7,10.3,0,0.00,0.0
2026-02-04T00:00,8.9,67,3.1,5.9,9.4,91,0.00,0.0
2026-02-04T01:00,8.4,68,2.9,5.5,8.9,61,0.00,0.0
2026-02-04T02:00,7.8,71,2.8,4.8,8.9,0,0.00,0.0
2026-02-04T03:00,6.9,75,2.8,4.1,8.1,2,0.00,0.0
2026-02-04T04:00,6.2,78,2.7,3.5,6.8,8,0.00,0.0
2026-02-04T05:00,5.7,80,2.5,3.0,6.7,84,0.00,0.0
2026-02-04T06:00,5.4,81,2.4,2.5,7.8,74,0.00,0.0
2026-02-04T07:00,4.8,80,1.6,1.8,8.0,84,0.00,0.0
2026-02-04T08:00,4.3,82,1.5,1.5,6.8,100,0.00,0.0
2026-02-04T09:00,4.3,82,1.5,1.2,8.2,100,0.00,17.0
2026-02-04T10:00,5.7,77,1.9,2.8,7.2,100,0.00,150.0
2026-02-04T11:00,7.2,71,2.2,4.3,7.7,77,0.00,293.0
2026-02-04T12:00,9.1,64,2.7,6.3,8.3,59,0.00,493.0
2026-02-04T13:00,9.9,60,2.5,6.8,10.0,94,0.00,504.0
2026-02-04T14:00,10.6,57,2.5,7.1,12.4,9,0.00,441.0
2026-02-04T15:00,11.9,57,3.5,8.6,13.4,35,0.00,599.0
2026-02-04T16:00,12.8,50,2.5,8.2,20.2,53,0.00,534.0
2026-02-04T17:00,12.1,54,3.2,7.9,17.9,31,0.00,366.0
2026-02-04T18:00,11.9,52,2.4,8.2,13.5,15,0.00,191.0
2026-02-04T19:00,10.8,60,3.3,7.9,8.8,2,0.00,62.0
2026-02-04T20:00,9.4,67,3.6,6.9,6.9,1,0.00,0.0
2026-02-04T21:00,8.7,69,3.3,5.9,8.4,1,0.00,0.0
2026-02-04T22:00,7.8,72,3.0,5.1,8.0,0,0.00,0.0
2026-02-04T23:00,6.3,80,3.0,4.1,4.4,0,0.00,0.0
2026-02-05T00:00,5.7,81,2.8,3.7,2.3,0,0.00,0.0
2026-02-05T01:00,3.8,85,1.6,1.5,3.5,0,0.00,0.0
2026-02-05T02:00,3.5,87,1.5,1.2,3.4,0,0.00,0.0
2026-02-05T03:00,3.0,88,1.2,0.5,3.6,0,0.00,0.0
2026-02-05T04:00,2.8,89,1.0,0.1,5.1,0,0.00,0.0
2026-02-05T05:00,2.5,90,0.9,-0.3,5.5,0,0.00,0.0
2026-02-05T06:00,2.3,90,0.8,-0.6,6.2,0,0.00,0.0
2026-02-05T07:00,2.3,89,0.8,-0.8,8.1,0,0.00,0.0
2026-02-05T08:00,2.5,87,0.5,-0.7,7.8,0,0.00,0.0
2026-02-05T09:00,3.4,83,0.8,0.2,8.5,0,0.00,21.0
2026-02-05T10:00,5.9,76,2.0,2.8,9.1,0,0.00,179.0
2026-02-05T11:00,8.6,66,2.5,5.8,7.3,1,0.00,375.0
2026-02-05T12:00,11.4,58,3.5,8.8,7.0,1,0.00,541.0
2026-02-05T13:00,15.2,50,4.8,13.3,8.2,1,0.00,652.0
2026-02-05T14:00,16.9,42,3.8,14.7,10.9,0,0.00,696.0
2026-02-05T15:00,18.3,32,1.2,15.1,13.5,0,0.00,674.0
2026-02-05T16:00,19.1,30,0.9,15.3,14.1,0,0.00,587.0
2026-02-05T17:00,19.5,30,1.5,15.8,12.7,0,0.00,443.0
2026-02-05T18:00,18.5,38,4.0,16.0,7.5,0,0.00,258.0
2026-02-05T19:00,16.1,46,4.4,13.7,7.3,13,0.00,70.0
2026-02-05T20:00,14.9,49,4.2,12.4,8.2,0,0.00,0.0
2026-02-05T21:00,13.8,52,4.0,11.2,7.8,0,0.00,0.0
2026-02-05T22:00,12.6,56,4.0,10.0,7.5,0,0.00,0.0
2026-02-05T23:00,11.6,58,3.7,9.1,7.1,0,0.00,0.0
2026-02-06T00:00,10.9,59,3.2,8.3,7.3,0,0.00,0.0
2026-02-06T01:00,9.4,61,2.2,6.6,6.9,0,0.00,0.0
2026-02-06T02:00,9.4,59,1.6,6.3,8.4,0,0.00,0.0
2026-02-06T03:00,9.1,59,1.4,6.0,8.1,0,0.00,0.0
2026-02-06T04:00,8.9,59,1.2,5.7,8.5,0,0.00,0.0
2026-02-06T05:00,8.8,58,1.0,5.5,9.5,0,0.00,0.0
2026-02-06T06:00,8.6,59,0.9,5.3,9.1,0,0.00,0.0
2026-02-06T07:00,7.7,62,0.9,4.6,7.7,0,0.00,0.0
2026-02-06T08:00,7.2,63,0.6,4.0,7.4,0,0.00,0.0
2026-02-06T09:00,8.1,60,0.9,4.8,8.4,0,0.00,23.0
2026-02-06T10:00,11.0,56,2.5,8.0,9.0,0,0.00,181.0
2026-02-06T11:00,14.3,49,3.7,12.0,5.5,0,0.00,374.0
2026-02-06T12:00,17.3,46,5.7,15.6,4.5,0,0.00,536.0
2026-02-06T13:00,22.5,35,6.3,21.3,5.6,0,0.00,647.0
2026-02-06T14:00,24.5,33,7.4,23.8,6.5,0,0.00,696.0
2026-02-06T15:00,26.0,28,6.2,24.4,9.4,0,0.00,676.0
2026-02-06T16:00,26.6,23,4.0,23.9,10.4,0,0.00,589.0
2026-02-06T17:00,26.2,26,5.4,23.9,8.6,0,0.00,445.0
2026-02-06T18:00,24.1,38,9.0,23.0,6.0,0,0.00,261.0
2026-02-06T19:00,21.1,43,8.0,19.6,6.9,0,0.00,73.0
2026-02-06T20:00,19.5,45,7.3,17.7,7.7,0,0.00,0.0
2026-02-06T21:00,18.2,45,6.2,15.7,10.8,0,0.00,0.0
2026-02-06T22:00,16.7,49,6.1,14.2,10.1,0,0.00,0.0
2026-02-06T23:00,15.1,51,5.1,12.6,9.0,0,0.00,0.0
2026-02-07T00:00,14.0,53,4.4,11.5,8.3,0,0.00,0.0
2026-02-07T01:00,12.9,55,4.0,10.0,9.4,0,0.00,0.0
2026-02-07T02:00,11.6,58,3.5,8.7,9.5,0,0.00,0.0
2026-02-07T03:00,10.8,59,3.1,7.9,8.5,0,0.00,0.0
2026-02-07T04:00,9.9,62,2.8,7.1,7.6,0,0.00,0.0
2026-02-07T05:00,8.8,67,3.1,6.4,5.6,0,0.00,0.0
2026-02-07T06:00,8.3,69,2.8,5.8,5.6,0,0.00,0.0
2026-02-07T07:00,7.8,70,2.7,5.2,6.3,0,0.00,0.0
2026-02-07T08:00,6.9,73,2.4,4.3,6.0,12,0.00,0.0
2026-02-07T09:00,7.7,70,2.5,5.1,6.3,27,0.00,23.0
2026-02-07T10:00,9.8,63,3.2,7.3,6.3,3,0.00,182.0
2026-02-07T11:00,11.9,57,3.5,9.5,6.1,36,0.00,376.0
2026-02-07T12:00,14.0,52,4.2,11.7,6.5,1,0.00,537.0
2026-02-07T13:00,17.0,45,5.0,15.6,5.5,9,0.00,649.0
2026-02-07T14:00,18.6,42,5.5,17.6,5.5,13,0.00,696.0
2026-02-07T15:00,19.8,39,5.5,18.6,6.3,1,0.00,676.0
2026-02-07T16:00,20.9,36,5.2,18.9,6.8,8,0.00,590.0
2026-02-07T17:00,21.4,33,4.6,19.0,7.5,12,0.00,446.0
2026-02-07T18:00,20.7,39,6.4,19.0,5.2,100,0.00,262.0
2026-02-07T19:00,17.9,51,7.4,16.3,6.1,98,0.00,70.0
2026-02-07T20:00,17.2,46,5.6,15.0,7.9,99,0.00,0.0
2026-02-07T21:00,16.7,44,4.4,14.0,9.2,100,0.00,0.0
2026-02-07T22:00,15.9,46,4.3,13.4,8.3,100,0.00,0.0
2026-02-07T23:00,15.6,47,4.5,13.0,8.9,100,0.00,0.0
2026-02-08T00:00,15.1,50,4.8,12.4,9.5,100,0.00,0.0
2026-02-08T01:00,14.4,55,5.3,11.6,10.9,100,0.00,0.0
2026-02-08T02:00,13.4,59,5.7,11.1,8.8,75,0.00,0.0
2026-02-08T03:00,12.9,62,5.9,10.7,8.7,98,0.00,0.0
2026-02-08T04:00,13.5,63,6.5,11.1,10.3,65,0.00,0.0
2026-02-08T05:00,13.4,64,6.7,10.9,11.3,77,0.00,0.0
2026-02-08T06:00,13.2,62,6.2,10.8,10.0,99,0.00,0.0
2026-02-08T07:00,12.9,61,5.6,10.2,11.0,99,0.00,0.0
2026-02-08T08:00,12.6,60,5.1,9.9,10.1,100,0.00,0.0
2026-02-08T09:00,12.8,59,4.8,9.9,10.8,100,0.00,6.0
2026-02-08T10:00,13.1,59,5.2,10.8,7.3,99,0.00,32.0
2026-02-08T11:00,14.2,55,5.4,12.0,7.2,100,0.00,93.0
2026-02-08T12:00,14.3,57,6.0,12.2,7.5,100,0.10,100.0
2026-02-08T13:00,18.5,46,6.6,16.9,4.4,99,0.00,270.0
2026-02-08T14:00,20.2,43,7.2,18.3,8.1,82,0.00,382.0
2026-02-08T15:00,22.4,40,8.1,20.9,6.7,52,0.00,462.0
2026-02-08T16:00,24.6,34,7.8,22.8,8.2,63,0.00,548.0
2026-02-08T17:00,25.6,30,6.9,23.5,9.6,60,0.00,424.0
2026-02-08T18:00,24.3,35,8.0,22.2,11.0,100,0.00,255.0
2026-02-08T19:00,22.2,40,8.1,20.2,10.1,100,0.00,74.0
2026-02-08T20:00,20.7,44,8.0,18.8,9.7,99,0.00,0.0
2026-02-08T21:00,19.9,46,8.0,17.9,9.8,56,0.00,0.0
2026-02-08T22:00,19.0,51,8.6,17.3,9.5,91,0.00,0.0
2026-02-08T23:00,18.3,56,9.3,16.9,8.7,99,0.00,0.0
2026-02-09T00:00,17.6,60,9.8,16.4,8.0,100,0.00,0.0
2026-02-09T01:00,16.7,65,10.0,15.5,8.6,100,0.00,0.0
2026-02-09T02:00,15.1,72,10.1,14.2,6.7,100,0.00,0.0
2026-02-09T03:00,14.4,74,9.9,13.5,6.4,98,0.00,0.0
2026-02-09T04:00,14.2,73,9.6,13.1,7.4,98,0.00,0.0
2026-02-09T05:00,13.1,77,9.2,12.1,4.8,98,0.00,0.0
2026-02-09T06:00,13.1,76,8.9,12.5,1.4,88,0.00,0.0
2026-02-09T07:00,11.4,82,8.4,10.6,2.2,100,0.00,0.0
2026-02-09T08:00,10.5,84,7.8,9.8,1.3,100,0.00,0.0
2026-02-09T09:00,10.5,86,8.3,9.8,1.5,100,0.00,20.0
2026-02-09T10:00,12.9,77,9.0,12.1,3.4,100,0.00,154.0
2026-02-09T11:00,15.4,66,9.1,14.8,2.7,99,0.00,323.0
2026-02-09T12:00,17.9,57,9.2,17.2,2.9,100,0.00,466.0
2026-02-09T13:00,21.4,48,9.8,20.9,3.8,100,0.00,566.0
2026-02-09T14:00,23.0,42,9.6,22.4,4.6,100,0.00,585.0
2026-02-09T15:00,24.1,39,9.2,23.3,5.2,99,0.00,568.0
2026-02-09T16:00,25.1,36,9.1,24.2,5.2,100,0.00,508.0
2026-02-09T17:00,25.5,36,9.5,24.8,4.2,100,0.00,351.0
2026-02-09T18:00,25.0,48,13.1,25.9,0.4,100,0.00,204.0
2026-02-09T19:00,22.8,46,10.6,22.3,4.4,100,0.00,70.0
2026-02-09T20:00,21.8,43,8.4,20.2,7.7,100,0.00,0.0
2026-02-09T21:00,22.6,30,4.3,19.7,10.6,100,0.00,0.0
2026-02-09T22:00,22.2,35,5.9,19.1,14.2,100,0.00,0.0
