latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
32.864674,-97.05017,186.0,-18000,America/Chicago,GMT-5

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm),shortwave_radiation (W/m²)
2025-08-06T03:00,24.9,75,20.1,27.8,7.2,0,0.00,0.0
2025-08-06T04:00,24.6,78,20.5,27.8,6.2,0,0.00,0.0
2025-08-06T05:00,24.3,80,20.7,27.7,5.8,0,0.00,0.0
2025-08-06T06:00,24.0,83,20.9,27.5,5.4,0,0.00,0.0
2025-08-06T07:00,23.8,84,21.0,27.4,5.0,0,0.00,1.0
2025-08-06T08:00,24.9,83,21.8,28.9,5.4,0,0.00,85.0
2025-08-06T09:00,26.5,78,22.4,31.1,4.0,0,0.00,273.0
2025-08-06T10:00,28.4,72,23.0,33.2,4.3,0,0.00,477.0
2025-08-06T11:00,30.1,63,22.2,34.8,7.0,0,0.00,664.0
2025-08-06T12:00,31.4,55,21.3,36.2,8.6,0,0.00,812.0
2025-08-06T13:00,32.3,51,21.0,37.8,7.6,0,0.00,909.0
2025-08-06T14:00,33.3,47,20.4,38.7,7.3,0,0.00,947.0
2025-08-06T15:00,33.8,45,20.2,38.8,8.2,0,0.00,921.0
2025-08-06T16:00,34.2,42,19.5,38.3,8.7,0,0.00,834.0
2025-08-06T17:00,34.3,41,19.1,37.1,10.2,0,0.00,693.0
2025-08-06T18:00,33.8,40,18.5,35.2,11.3,0,0.00,512.0
2025-08-06T19:00,32.9,41,17.9,34.4,9.0,0,0.00,306.0
2025-08-06T20:00,31.0,51,19.8,33.6,7.1,0,0.00,107.0
2025-08-06T21:00,29.6,58,20.5,32.3,9.9,0,0.00,4.0
2025-08-06T22:00,28.6,62,20.6,31.5,9.3,0,0.00,0.0
2025-08-06T23:00,27.8,64,20.4,30.6,8.4,0,0.00,0.0
2025-08-07T00:00,26.9,69,20.6,30.1,6.6,0,0.00,0.0
2025-08-07T01:00,26.4,71,20.7,29.7,6.4,0,0.00,0.0
2025-08-07T02:00,25.6,75,20.9,29.2,5.2,0,0.00,0.0
2025-08-07T03:00,25.0,78,21.0,28.8,4.6,0,0.00,0.0
2025-08-07T04:00,24.9,77,20.6,28.3,5.5,0,0.00,0.0
2025-08-07T05:00,24.6,78,20.6,28.1,5.3,0,0.00,0.0
2025-08-07T06:00,24.6,78,20.6,28.0,6.0,0,0.00,0.0
2025-08-07T07:00,24.6,80,21.0,28.1,6.5,0,0.00,1.0
2025-08-07T08:00,25.9,84,22.9,30.4,6.4,0,0.00,82.0
2025-08-07T09:00,27.5,77,23.1,32.2,6.6,0,0.00,267.0
2025-08-07T10:00,29.4,71,23.5,34.1,7.0,0,0.00,471.0
2025-08-07T11:00,31.2,64,23.5,36.5,8.0,0,0.00,657.0
2025-08-07T12:00,33.1,54,22.7,38.5,9.8,0,0.00,805.0
2025-08-07T13:00,34.5,47,21.7,39.9,9.7,0,0.00,903.0
2025-08-07T14:00,35.5,43,21.0,40.9,8.6,1,0.00,939.0
2025-08-07T15:00,36.2,40,20.5,41.1,8.9,2,0.00,908.0
2025-08-07T16:00,36.5,38,20.0,40.6,9.3,0,0.00,825.0
2025-08-07T17:00,36.8,38,20.0,40.1,9.0,0,0.00,684.0
2025-08-07T18:00,36.5,39,20.1,39.0,9.4,0,0.00,503.0
2025-08-07T19:00,35.6,40,20.0,38.0,10.0,0,0.00,298.0
2025-08-07T20:00,33.1,52,21.8,36.6,9.2,1,0.00,102.0
2025-08-07T21:00,31.5,58,22.1,35.3,8.4,0,0.00,3.0
2025-08-07T22:00,30.6,61,22.1,34.4,8.5,0,0.00,0.0
2025-08-07T23:00,29.9,60,21.2,33.1,8.7,0,0.00,0.0
2025-08-08T00:00,29.1,60,20.5,32.0,8.4,0,0.00,0.0
2025-08-08T01:00,28.1,64,20.6,31.3,7.1,0,0.00,0.0
2025-08-08T02:00,27.5,66,20.5,30.6,7.5,0,0.00,0.0
2025-08-08T03:00,27.2,67,20.6,30.3,7.4,0,0.00,0.0
2025-08-08T04:00,26.6,70,20.8,29.9,6.7,0,0.00,0.0
2025-08-08T05:00,26.3,72,20.8,29.5,7.0,0,0.00,0.0
2025-08-08T06:00,26.1,72,20.8,29.3,7.6,0,0.00,0.0
2025-08-08T07:00,26.0,73,20.9,29.1,8.2,0,0.00,1.0
2025-08-08T08:00,26.4,78,22.2,30.3,7.4,0,0.00,82.0
2025-08-08T09:00,27.9,71,22.2,31.7,8.7,4,0.00,268.0
2025-08-08T10:00,29.8,65,22.4,33.6,8.9,0,0.00,472.0
2025-08-08T11:00,31.9,58,22.5,36.1,10.3,0,0.00,658.0
2025-08-08T12:00,34.0,48,21.3,38.0,12.8,0,0.00,806.0
2025-08-08T13:00,35.4,41,20.2,39.4,12.8,0,0.00,902.0
2025-08-08T14:00,36.4,38,19.7,40.4,12.6,0,0.00,939.0
2025-08-08T15:00,37.0,36,19.5,40.7,13.0,0,0.00,912.0
2025-08-08T16:00,37.3,35,19.5,40.5,13.5,0,0.00,823.0
2025-08-08T17:00,37.2,36,19.6,39.3,15.4,0,0.00,682.0
2025-08-08T18:00,36.8,36,19.4,38.0,15.4,0,0.00,499.0
2025-08-08T19:00,36.0,37,18.9,37.1,14.8,0,0.00,295.0
2025-08-08T20:00,35.0,41,19.8,36.7,14.1,3,0.00,100.0
2025-08-08T21:00,33.3,48,20.9,35.8,12.6,1,0.00,3.0
2025-08-08T22:00,32.2,51,20.9,34.5,13.1,0,0.00,0.0
2025-08-08T23:00,31.2,52,20.2,33.2,13.9,0,0.00,0.0
2025-08-09T00:00,30.7,54,20.3,33.0,12.0,0,0.00,0.0
2025-08-09T01:00,30.0,56,20.4,32.4,11.7,2,0.00,0.0
2025-08-09T02:00,29.5,58,20.2,31.8,11.3,1,0.00,0.0
2025-08-09T03:00,29.1,59,20.2,31.5,10.4,0,0.00,0.0
2025-08-09T04:00,28.7,60,20.1,30.9,12.1,0,0.00,0.0
2025-08-09T05:00,28.2,63,20.5,30.5,12.4,0,0.00,0.0
2025-08-09T06:00,27.9,65,20.7,30.4,11.2,0,0.00,0.0
2025-08-09T07:00,27.4,68,20.9,30.2,10.3,0,0.00,1.0
2025-08-09T08:00,27.4,70,21.4,30.6,9.1,30,0.00,79.0
2025-08-09T09:00,28.8,64,21.4,32.1,8.6,96,0.00,262.0
2025-08-09T10:00,30.9,56,21.1,34.1,8.5,53,0.00,459.0
2025-08-09T11:00,33.0,48,20.5,36.1,11.2,4,0.00,651.0
2025-08-09T12:00,34.9,40,19.5,38.2,11.7,26,0.00,802.0
2025-08-09T13:00,36.2,36,18.8,39.6,12.4,17,0.00,897.0
2025-08-09T14:00,37.1,33,18.4,40.2,13.8,0,0.00,935.0
2025-08-09T15:00,37.7,33,18.4,40.5,14.5,0,0.00,909.0
2025-08-09T16:00,37.6,33,18.5,39.7,16.7,4,0.00,816.0
2025-08-09T17:00,37.2,34,18.5,38.5,16.3,5,0.00,661.0
2025-08-09T18:00,36.8,34,18.4,37.5,16.2,4,0.00,489.0
2025-08-09T19:00,36.0,35,18.0,36.6,15.7,4,0.00,286.0
2025-08-09T20:00,34.0,43,19.6,35.2,17.0,4,0.00,98.0
2025-08-09T21:00,33.2,44,19.2,34.7,13.7,1,0.00,2.0
2025-08-09T22:00,32.8,46,19.8,34.8,12.3,0,0.00,0.0
2025-08-09T23:00,32.2,48,19.7,34.3,10.8,0,0.00,0.0
2025-08-10T00:00,31.3,50,19.8,33.4,10.9,0,0.00,0.0
2025-08-10T01:00,30.4,53,19.9,32.2,13.5,0,0.00,0.0
2025-08-10T02:00,29.5,59,20.8,31.8,13.0,0,0.00,0.0
2025-08-10T03:00,28.9,62,20.8,31.2,13.3,0,0.00,0.0
2025-08-10T04:00,28.2,63,20.5,30.5,12.8,0,0.00,0.0
2025-08-10T05:00,27.6,65,20.4,30.1,10.5,0,0.00,0.0
2025-08-10T06:00,27.1,67,20.4,29.8,9.4,0,0.00,0.0
2025-08-10T07:00,26.7,69,20.5,29.6,8.5,0,0.00,1.0
2025-08-10T08:00,26.7,74,21.7,30.3,8.0,0,0.00,78.0
2025-08-10T09:00,28.2,67,21.6,31.9,7.2,0,0.00,264.0
2025-08-10T10:00,30.4,59,21.4,33.8,7.7,0,0.00,469.0
2025-08-10T11:00,32.5,49,20.4,35.7,9.9,0,0.00,656.0
2025-08-10T12:00,34.0,42,19.5,37.5,10.9,0,0.00,805.0
2025-08-10T13:00,35.3,37,18.5,38.9,11.2,2,0.00,901.0
2025-08-10T14:00,36.2,34,17.7,39.8,9.8,22,0.00,934.0
2025-08-10T15:00,36.7,31,16.8,40.1,5.8,25,0.00,853.0
2025-08-10T16:00,36.5,30,16.2,38.1,9.5,18,0.00,692.0
2025-08-10T17:00,36.8,29,16.0,37.4,12.3,32,0.00,610.0
2025-08-10T18:00,36.0,31,16.2,36.1,14.3,44,0.00,420.0
2025-08-10T19:00,35.2,33,16.5,35.5,13.9,10,0.00,231.0
2025-08-10T20:00,33.8,39,18.0,35.0,11.8,54,0.00,73.0
2025-08-10T21:00,33.2,40,17.9,34.5,10.9,1,0.00,2.0
2025-08-10T22:00,32.3,44,18.7,33.5,14.5,0,0.00,0.0
2025-08-10T23:00,31.1,51,19.6,33.2,10.9,0,0.00,0.0
2025-08-11T00:00,30.2,56,20.4,32.4,12.7,0,0.00,0.0
2025-08-11T01:00,29.5,56,19.9,31.7,10.5,2,0.00,0.0
2025-08-11T02:00,28.9,57,19.6,31.5,7.2,9,0.00,0.0
2025-08-11T03:00,28.4,59,19.5,30.9,6.9,2,0.00,0.0
2025-08-11T04:00,27.9,60,19.5,30.5,6.7,0,0.00,0.0
2025-08-11T05:00,27.3,63,19.6,29.9,7.3,0,0.00,0.0
2025-08-11T06:00,26.8,66,20.0,29.7,6.4,0,0.00,0.0
2025-08-11T07:00,26.5,69,20.4,29.6,6.4,4,0.00,0.0
2025-08-11T08:00,26.8,74,21.8,30.7,6.1,26,0.00,70.0
2025-08-11T09:00,28.2,70,22.1,32.1,7.7,10,0.00,236.0
2025-08-11T10:00,30.1,62,22.1,34.4,5.2,3,0.00,445.0
2025-08-11T11:00,32.0,52,20.9,36.1,4.8,21,0.10,636.0
2025-08-11T12:00,33.2,45,19.9,37.0,7.7,36,0.00,741.0
2025-08-11T13:00,33.8,43,19.6,37.3,10.3,42,0.00,781.0
2025-08-11T14:00,34.7,39,18.7,38.2,8.7,26,0.00,813.0
2025-08-11T15:00,35.5,36,18.2,38.9,8.5,26,0.00,814.0
2025-08-11T16:00,35.8,34,17.6,38.5,8.6,31,0.00,767.0
2025-08-11T17:00,35.7,33,16.8,37.3,8.1,62,0.00,626.0
2025-08-11T18:00,34.9,33,16.1,36.4,4.0,66,0.00,361.0
2025-08-11T19:00,34.9,32,15.8,35.9,6.6,58,0.00,218.0
2025-08-11T20:00,33.9,38,17.7,35.6,7.1,56,0.00,83.0
2025-08-11T21:00,33.3,39,17.4,35.1,6.1,67,0.00,2.0
2025-08-11T22:00,32.7,39,17.0,34.0,7.5,64,0.00,0.0
2025-08-11T23:00,32.3,40,17.0,33.7,7.7,100,0.00,0.0
2025-08-12T00:00,31.5,43,17.4,32.9,8.2,97,0.00,0.0
2025-08-12T01:00,27.5,63,19.7,28.1,21.1,100,0.10,0.0
2025-08-12T02:00,26.1,74,21.1,29.8,5.4,29,0.70,0.0
2025-08-12T03:00,26.3,73,21.1,30.0,4.8,88,0.10,0.0
2025-08-12T04:00,26.4,72,20.9,30.2,3.3,95,0.00,0.0
2025-08-12T05:00,26.2,74,21.1,30.4,2.1,0,0.00,0.0
2025-08-12T06:00,25.9,79,22.0,30.5,2.2,65,0.00,0.0
2025-08-12T07:00,25.8,83,22.8,31.0,1.2,11,0.00,0.0
2025-08-12T08:00,26.8,73,21.5,30.4,7.2,100,0.00,64.0
2025-08-12T09:00,27.0,73,21.6,30.2,10.2,100,1.40,217.0
2025-08-12T10:00,25.9,80,22.2,30.1,6.0,99,2.50,277.0
2025-08-12T11:00,27.0,76,22.5,31.0,7.4,100,0.00,352.0
2025-08-12T12:00,28.9,68,22.3,33.5,6.7,100,0.00,631.0
2025-08-12T13:00,30.1,63,22.5,35.2,8.3,100,0.00,735.0
2025-08-12T14:00,31.1,61,22.6,37.2,7.7,84,0.20,873.0
2025-08-12T15:00,31.6,60,22.9,38.3,4.5,62,0.20,845.0
2025-08-12T16:00,31.9,59,22.8,37.4,5.6,75,0.20,709.0
2025-08-12T17:00,31.5,58,22.2,36.0,4.3,99,0.10,513.0
2025-08-12T18:00,29.0,68,22.5,33.6,3.9,100,1.60,241.0
2025-08-12T19:00,29.0,69,22.7,34.0,2.7,100,0.00,127.0
2025-08-12T20:00,28.9,62,20.9,32.0,8.2,100,0.00,29.0
2025-08-12T21:00,27.4,78,23.1,32.2,4.7,100,0.00,1.0
2025-08-12T22:00,26.8,82,23.4,31.6,6.1,100,0.00,0.0
2025-08-12T23:00,26.5,83,23.4,31.8,3.4,0,0.00,0.0
2025-08-13T00:00,26.1,84,23.2,31.1,4.1,69,0.00,0.0
2025-08-13T01:00,26.0,87,23.6,31.7,1.2,100,0.00,0.0
2025-08-13T02:00,26.0,86,23.5,31.8,0.3,99,0.00,0.0
2025-08-13T03:00,25.8,87,23.5,31.5,0.7,15,0.00,0.0
2025-08-13T04:00,25.6,88,23.4,31.2,1.0,6,0.00,0.0
2025-08-13T05:00,25.2,90,23.5,30.8,1.5,4,0.00,0.0
2025-08-13T06:00,25.0,91,23.5,30.7,0.4,3,0.00,0.0
2025-08-13T07:00,24.9,92,23.5,30.5,0.7,1,0.00,0.0
2025-08-13T08:00,24.9,85,22.1,28.9,6.3,37,0.00,61.0
2025-08-13T09:00,25.0,86,22.5,29.2,6.5,6,0.00,188.0
2025-08-13T10:00,26.6,78,22.5,31.0,5.4,50,0.00,437.0
2025-08-13T11:00,27.8,71,22.0,32.2,3.0,5,0.00,439.0
2025-08-13T12:00,29.8,61,21.3,35.0,5.1,10,0.00,784.0
2025-08-13T13:00,31.0,56,21.2,37.1,2.9,11,0.00,844.0
2025-08-13T14:00,32.0,54,21.5,38.6,2.7,4,0.00,896.0
2025-08-13T15:00,32.8,52,21.5,39.0,3.8,7,0.00,891.0
2025-08-13T16:00,33.2,51,21.5,38.5,6.1,11,0.00,803.0
2025-08-13T17:00,32.8,51,21.5,36.9,7.6,19,0.00,632.0
2025-08-13T18:00,31.9,51,20.5,34.9,7.5,57,0.50,458.0
2025-08-13T19:00,31.1,56,21.3,34.7,6.1,29,0.10,251.0
2025-08-13T20:00,30.2,62,22.1,34.4,6.0,31,0.00,75.0
2025-08-13T21:00,29.0,68,22.6,33.3,6.9,8,0.00,1.0
2025-08-13T22:00,28.4,72,22.8,32.7,6.6,4,0.00,0.0
2025-08-13T23:00,27.7,74,22.5,32.0,6.6,5,0.00,0.0
2025-08-14T00:00,27.1,75,22.4,31.4,6.0,1,0.00,0.0
2025-08-14T01:00,26.6,78,22.5,31.1,5.1,1,0.00,0.0
2025-08-14T02:00,26.1,81,22.7,30.8,4.4,0,0.00,0.0
2025-08-14T03:00,25.9,84,23.0,30.8,3.7,0,0.00,0.0
2025-08-14T04:00,26.0,83,22.8,30.4,6.1,0,0.00,0.0
2025-08-14T05:00,25.6,83,22.5,29.9,6.2,1,0.00,0.0
2025-08-14T06:00,25.2,79,21.3,28.4,9.2,18,0.00,0.0
2025-08-14T07:00,24.9,81,21.4,28.8,4.1,6,0.00,0.0
2025-08-14T08:00,25.8,83,22.6,30.6,2.9,0,0.00,71.0
2025-08-14T09:00,27.4,78,23.2,32.5,3.3,0,0.00,253.0
2025-08-14T10:00,29.2,72,23.6,34.2,6.4,4,0.00,458.0
2025-08-14T11:00,31.1,64,23.6,36.4,8.1,7,0.00,641.0
2025-08-14T12:00,30.7,61,22.4,35.0,13.0,67,0.60,751.0
2025-08-14T13:00,31.9,58,22.6,36.7,10.7,16,0.10,738.0
2025-08-14T14:00,33.5,48,21.2,38.5,10.2,14,0.00,882.0
2025-08-14T15:00,34.5,44,20.5,38.9,9.9,12,0.00,853.0
2025-08-14T16:00,34.8,42,19.9,38.2,10.0,22,0.00,727.0
2025-08-14T17:00,34.8,41,19.7,37.4,9.6,19,0.00,600.0
2025-08-14T18:00,34.4,42,19.8,36.6,10.3,11,0.00,436.0
2025-08-14T19:00,33.5,46,20.5,36.3,8.6,13,0.00,260.0
2025-08-14T20:00,33.0,50,21.1,36.2,8.4,25,0.00,82.0
2025-08-14T21:00,31.5,57,21.9,34.7,11.2,23,0.00,1.0
2025-08-14T22:00,30.6,59,21.7,33.9,9.9,33,0.00,0.0
2025-08-14T23:00,30.4,60,21.6,33.4,11.3,15,0.00,0.0
2025-08-15T00:00,29.6,63,21.8,33.3,7.8,2,0.00,0.0
2025-08-15T01:00,29.2,64,21.6,32.5,9.9,3,0.00,0.0
2025-08-15T02:00,29.0,64,21.5,32.2,9.8,0,0.00,0.0
2025-08-15T03:00,28.5,65,21.4,31.8,8.9,0,0.00,0.0
2025-08-15T04:00,28.1,67,21.4,31.4,9.2,0,0.00,0.0
2025-08-15T05:00,27.6,69,21.5,31.1,8.1,0,0.00,0.0
2025-08-15T06:00,27.0,72,21.6,30.7,6.9,1,0.00,0.0
2025-08-15T07:00,26.5,75,21.9,30.4,6.5,2,0.00,0.0
2025-08-15T08:00,26.9,79,23.0,31.2,8.7,0,0.00,69.0
2025-08-15T09:00,28.1,74,23.0,32.1,10.4,0,0.00,252.0
2025-08-15T10:00,29.7,68,23.1,33.6,11.5,0,0.00,456.0
2025-08-15T11:00,31.4,61,23.1,35.6,12.6,0,0.00,642.0
2025-08-15T12:00,33.2,53,22.4,37.7,12.8,1,0.00,788.0
2025-08-15T13:00,34.6,45,21.0,39.0,12.6,4,0.00,885.0
2025-08-15T14:00,35.7,40,20.2,39.7,13.0,11,0.00,905.0
2025-08-15T15:00,36.4,36,19.0,39.4,13.0,25,0.00,836.0
2025-08-15T16:00,36.7,33,17.9,38.6,12.4,66,0.00,708.0
2025-08-15T17:00,36.7,32,17.4,37.6,13.9,82,0.00,608.0
2025-08-15T18:00,36.2,33,17.5,36.5,15.9,31,0.00,424.0
2025-08-15T19:00,34.2,42,19.4,35.3,17.3,22,0.00,247.0
2025-08-15T20:00,33.0,48,20.5,35.4,11.7,59,0.00,78.0
2025-08-15T21:00,31.3,58,22.0,34.6,11.2,99,0.00,1.0
2025-08-15T22:00,30.7,60,22.0,34.2,9.7,15,0.00,0.0
2025-08-15T23:00,30.2,62,22.1,33.8,9.6,86,0.00,0.0
2025-08-16T00:00,29.6,66,22.6,33.5,9.6,100,0.00,0.0
2025-08-16T01:00,29.5,65,22.4,33.2,10.1,100,0.00,0.0
2025-08-16T02:00,29.3,64,21.8,32.7,9.7,93,0.00,0.0
2025-08-16T03:00,28.8,66,21.9,32.1,10.3,1,0.00,0.0
2025-08-16T04:00,28.2,70,22.1,31.8,9.1,0,0.00,0.0
2025-08-16T05:00,27.8,72,22.1,31.5,8.5,0,0.00,0.0
2025-08-16T06:00,27.3,74,22.2,31.1,8.7,0,0.00,0.0
2025-08-16T07:00,26.9,76,22.4,30.9,7.6,0,0.00,0.0
2025-08-16T08:00,26.7,79,22.7,30.7,9.0,0,0.00,68.0
2025-08-16T09:00,27.9,72,22.4,31.5,10.4,0,0.00,250.0
2025-08-16T10:00,29.4,64,22.0,32.9,9.6,1,0.00,454.0
2025-08-16T11:00,31.1,58,21.9,35.0,9.6,0,0.00,636.0
2025-08-16T12:00,32.7,51,21.2,36.9,11.2,3,0.00,783.0
2025-08-16T13:00,34.2,45,20.5,38.2,12.4,17,0.00,871.0
2025-08-16T14:00,35.0,41,19.7,38.4,14.1,23,0.00,870.0
2025-08-16T15:00,35.5,39,19.6,38.1,16.4,14,0.00,806.0
2025-08-16T16:00,35.7,38,19.3,37.7,17.2,11,0.00,760.0
2025-08-16T17:00,35.5,38,19.1,36.8,16.3,16,0.00,611.0
2025-08-16T18:00,35.3,39,19.4,36.6,15.7,24,0.00,445.0
2025-08-16T19:00,34.8,40,19.0,35.9,15.5,21,0.00,232.0
2025-08-16T20:00,32.0,50,20.2,34.8,7.9,18,0.00,73.0
2025-08-16T21:00,30.8,55,20.7,33.8,8.5,9,0.00,1.0
2025-08-16T22:00,30.1,58,21.0,33.6,6.4,4,0.00,0.0
2025-08-16T23:00,29.8,60,21.1,33.1,7.7,19,0.00,0.0
2025-08-17T00:00,29.4,62,21.4,32.8,7.8,38,0.00,0.0
2025-08-17T01:00,29.1,65,22.0,32.4,11.1,50,0.00,0.0
2025-08-17T02:00,28.9,69,22.5,32.7,9.8,43,0.00,0.0
2025-08-17T03:00,28.7,70,22.8,32.5,10.3,66,0.00,0.0
2025-08-17T04:00,28.5,71,22.8,32.4,10.1,48,0.00,0.0
2025-08-17T05:00,28.2,73,22.9,32.3,8.7,4,0.00,0.0
2025-08-17T06:00,27.9,75,23.0,32.2,7.7,20,0.00,0.0
2025-08-17T07:00,27.5,76,22.9,31.9,7.4,0,0.00,0.0
2025-08-17T08:00,27.4,77,23.0,31.7,8.6,91,0.00,54.0
2025-08-17T09:00,28.5,73,23.1,32.7,9.3,60,0.00,217.0
2025-08-17T10:00,30.1,65,22.8,34.3,8.1,38,0.00,413.0
2025-08-17T11:00,31.6,58,22.4,35.6,7.7,50,0.00,535.0
2025-08-17T12:00,33.2,51,21.5,37.2,8.2,46,0.00,656.0
2025-08-17T13:00,34.5,44,20.5,39.1,7.3,48,0.00,799.0
2025-08-17T14:00,35.3,41,20.2,39.5,7.6,75,0.00,768.0
2025-08-17T15:00,36.0,39,20.0,39.8,7.8,74,0.00,737.0
2025-08-17T16:00,36.3,37,19.5,39.2,9.1,97,0.00,654.0
2025-08-17T17:00,36.0,38,19.3,38.1,9.4,100,0.00,455.0
2025-08-17T18:00,35.0,39,19.0,37.0,9.3,99,0.00,250.0
2025-08-17T19:00,34.0,40,18.6,35.7,10.1,100,0.20,146.0
2025-08-17T20:00,33.4,47,20.4,36.0,9.8,97,0.00,65.0
2025-08-17T21:00,32.8,48,20.2,35.3,10.5,90,0.00,0.0
2025-08-17T22:00,32.0,50,20.4,34.7,8.9,83,0.00,0.0
2025-08-17T23:00,31.2,53,20.5,34.5,6.2,22,0.00,0.0
2025-08-18T00:00,30.9,54,20.5,34.2,5.7,4,0.00,0.0
2025-08-18T01:00,30.5,56,20.7,33.8,6.1,1,0.00,0.0
2025-08-18T02:00,30.0,58,20.8,33.4,5.9,0,0.00,0.0
2025-08-18T03:00,29.5,60,21.0,32.7,7.9,77,0.00,0.0
2025-08-18T04:00,29.1,62,21.1,32.4,7.6,17,0.00,0.0
2025-08-18T05:00,28.7,63,21.0,32.0,7.5,15,0.00,0.0
2025-08-18T06:00,28.4,64,20.8,31.7,6.2,4,0.00,0.0
2025-08-18T07:00,28.0,64,20.5,31.5,4.7,0,0.00,0.0
2025-08-18T08:00,28.6,65,21.4,32.4,5.2,3,0.00,65.0
2025-08-18T09:00,30.6,58,21.3,34.2,6.1,0,0.00,244.0
2025-08-18T10:00,32.2,52,21.0,34.9,11.0,26,0.00,446.0
2025-08-18T11:00,32.8,48,20.5,35.9,7.6,42,0.00,499.0
2025-08-18T12:00,34.3,42,19.7,37.6,3.6,54,0.00,572.0
2025-08-18T13:00,35.8,37,18.9,39.5,3.1,49,0.00,688.0
2025-08-18T14:00,37.2,33,18.2,41.1,4.3,49,0.00,794.0
2025-08-18T15:00,37.8,32,18.1,40.7,7.1,55,0.00,712.0
2025-08-18T16:00,38.0,32,18.2,40.7,8.9,58,0.00,715.0
2025-08-18T17:00,38.0,30,17.4,39.7,8.9,79,0.00,609.0
2025-08-18T18:00,37.5,29,16.6,38.3,10.3,73,0.00,427.0
2025-08-18T19:00,36.3,32,17.0,37.4,9.4,60,0.00,196.0
2025-08-18T20:00,35.9,34,17.5,37.7,6.2,24,0.00,60.0
2025-08-18T21:00,35.3,36,18.1,37.5,5.1,10,0.00,0.0
2025-08-18T22:00,34.3,40,18.6,36.2,9.2,2,0.00,0.0
2025-08-18T23:00,33.4,42,18.7,35.4,8.0,1,0.00,0.0
2025-08-19T00:00,32.5,45,19.2,34.9,7.1,0,0.00,0.0
2025-08-19T01:00,31.2,52,20.1,33.9,8.0,0,0.00,0.0
2025-08-19T02:00,30.1,60,21.5,33.7,6.9,0,0.00,0.0
2025-08-19T03:00,29.6,64,22.0,33.8,4.9,0,0.00,0.0
2025-08-19T04:00,29.1,65,21.9,33.5,3.0,0,0.00,0.0
2025-08-19T05:00,28.9,64,21.3,32.9,3.5,0,0.00,0.0
2025-08-19T06:00,28.4,64,21.0,32.2,3.1,15,0.00,0.0
2025-08-19T07:00,27.8,66,20.9,31.7,2.9,69,0.00,0.0
2025-08-19T08:00,28.5,65,21.2,32.7,1.8,0,0.00,64.0
2025-08-19T09:00,30.5,58,21.1,34.8,0.5,2,0.00,247.0
2025-08-19T10:00,33.0,50,21.0,37.0,2.3,21,0.00,451.0
2025-08-19T11:00,35.4,40,19.6,39.1,3.4,0,0.00,639.0
2025-08-19T12:00,37.2,33,18.1,41.0,4.6,2,0.00,786.0
2025-08-19T13:00,38.5,29,17.2,42.3,5.8,24,0.00,876.0
2025-08-19T14:00,39.5,27,17.0,42.7,6.5,34,0.00,836.0
2025-08-19T15:00,39.8,26,16.7,42.5,7.7,23,0.00,788.0
2025-08-19T16:00,40.2,25,16.5,42.4,8.5,15,0.00,746.0
2025-08-19T17:00,40.0,25,16.1,41.2,9.3,27,0.00,617.0
2025-08-19T18:00,39.3,25,15.6,39.7,10.8,30,0.00,402.0
2025-08-19T19:00,38.3,26,15.4,38.4,12.4,41,0.00,227.0
2025-08-19T20:00,36.0,36,18.8,37.7,10.7,41,0.00,67.0
2025-08-19T21:00,34.7,40,19.1,37.5,4.3,63,0.20,0.0
2025-08-19T22:00,32.9,47,20.0,36.0,5.5,41,0.10,0.0
2025-08-19T23:00,32.2,50,20.5,35.9,3.0,44,0.00,0.0
2025-08-20T00:00,31.5,54,21.0,35.0,6.1,15,0.00,0.0
2025-08-20T01:00,30.8,60,22.0,35.5,1.9,9,0.00,0.0
2025-08-20T02:00,30.2,67,23.4,35.8,1.3,11,0.00,0.0
2025-08-20T03:00,29.7,69,23.4,35.1,2.2,2,0.00,0.0
2025-08-20T04:00,29.3,73,23.9,35.3,0.2,1,0.00,0.0
2025-08-20T05:00,28.8,70,22.7,33.8,1.8,0,0.00,0.0
2025-08-20T06:00,28.3,72,22.7,32.8,5.7,0,0.00,0.0
2025-08-20T07:00,27.9,73,22.6,32.3,5.2,2,0.00,0.0
2025-08-20T08:00,23.6,94,22.6,27.6,8.9,100,13.10,6.0
2025-08-20T09:00,23.9,96,23.2,28.6,6.2,100,3.00,0.0
2025-08-20T10:00,24.4,94,23.4,29.6,3.6,100,2.00,51.0
2025-08-20T11:00,25.5,86,23.0,29.6,10.3,100,0.30,186.0
2025-08-20T12:00,26.2,85,23.5,30.7,8.6,100,0.40,298.0
2025-08-20T13:00,27.0,79,23.1,31.3,8.5,98,0.00,321.0
2025-08-20T14:00,28.8,70,22.9,33.6,10.3,100,0.00,723.0
2025-08-20T15:00,28.4,68,22.0,31.8,10.1,100,0.00,271.0
2025-08-20T16:00,28.8,67,22.0,32.4,9.4,43,0.00,348.0
2025-08-20T17:00,29.1,67,22.4,33.2,7.1,100,0.00,366.0
2025-08-20T18:00,28.9,69,22.6,33.4,5.2,100,0.00,221.0
2025-08-20T19:00,28.7,71,22.9,33.7,2.5,100,0.00,110.0
2025-08-20T20:00,30.8,65,23.3,35.8,4.4,13,0.00,64.0
